,id,faq,num_faq
1967,1400222758,['   '],0
1968,1724853389,['   '],0
1969,620552129,['   '],0
1970,860693616,['   '],0
1971,1596078892,['   '],0
1972,89877321,['   '],0
1973,1718588921,['   '],0
1974,1260463297,['   '],0
1975,843559327,['   '],0
1976,2044359653,"["" I’ve got my own microphone, can I just get the software? For now, you’ll only be able to pledge for the Dubler Studio Kit, which includes the Dubler software (desktop application for Mac and PC) and our Dubler USB Microphone. There are a few reasons we include the microphone in the kit, all centred on guaranteeing the best out of the box experience. That’s not to say you couldn’t try it with your own mic setup if you want. With the right setup and a bit of hand tuning, you may even be able to achieve good results. We aren't in the business of trying to tie people in with locking hardware. So the mic won’t technically be required to make the software operate - but in reality, the software won’t be guaranteed to work well with other hardware. For a guaranteed optimal experience - use the Dubler mic! There are some other added benefits to our mic. Being USB it’s great for convenience or being on the road. You don’t need a separate audio interface to use it. You can also, of course, use the Dubler microphone as a normal microphone too. We are working with a highly respected microphone manufacturer to produce the units. This enables us to choose components that especially suit our use case. For example, our microphone has a built-in double shock housing to reduce any accidentally MIDI triggers resulting from handling noise. Tue, Mar 26 2019 6:17 am EDT Why are you on Kickstarter if people have already been using the kits? We developed 20 pre-launch kits and we assigned them to artists and people that we have been working with throughout development to get their feedback for our further product development. We came to Kickstarter for a variety of reasons. One of them is the community, there are loads of cool music tech projects that come through Kickstarter many of which we have backed in the past - it feels like the natural choice. We’re also looking to build an amazing community of music-makers from the ground up, and we know this is the place to do it. We’re also a small team of 4 people building a totally new product - that takes money whether hardware or software! We’re on track and we’ve almost completed development, but we still need the cash flow to manufacture the microphones and tie up the last few bits. Mon, Mar 11 2019 6:46 pm EDT Can I use Dubler Studio Kit with something other than the voice? Yes, it would definitely be possible to do something interesting! We’re focused on the voice, as it’s our natural tool for audio expression, but actually, there is scope to experiment with all sorts of audio inputs— including other instruments, or clicking, clapping or stamping your feet! Our pre-launch tester Luna Neptune did some of this with her kit— check out the video. In the past, we’ve played around with an acoustic guitar and tried things like using palm muting to control effects on the DAW. Dubler Studio Kit is a tool for creative expression, and its possibilities are limitless! Mon, Mar 11 2019 7:12 pm EDT What if you can’t sing? For all those out there who can't hold a tune - Dubler Studio Kit still has a lot to offer. For one thing, you can restrict the key, to help keep you in tune. And for many use cases, the pitch doesn't matter at all - such as triggering samples or controlling effects. In fact, you could use Dubler Studio Kit to manipulate multiple dimensional filters and effects on a melody simultaneously played on another instrument (a MIDI keyboard for example). Mon, Mar 11 2019 6:46 pm EDT Isn’t this just a tool for people with no musical talent? Dubler Studio Kit is a creative tool for music making. Like any tool, what’s created is up to the artist [simple or complex, amazing or awful]. The advantage of Dubler is that our starting point is the voice. That gives everyone a head start on other MIDI controllers; as the voice is a tool we’re all very practiced at using. That means it’s still intuitive to use for someone with no traditional musical training. Making it quicker and easier to get started making beats, melodies, and compositions. But that’s just the start. The range and depth of sounds even the average voice can make, is incredible. Try manipulating 4 control dimensions on a keyboard, at the same time as playing a melody and simultaneously crafting the envelope of the audio. It would be impossible. But, the voice can capture that level of expression. Ultimately the result is always going to come down to the artist. But as techniques go; composing with the voice has had some pretty good results. It worked for Quincey Jones. Mon, Mar 11 2019 6:46 pm EDT But you can already do this in Ableton. What’s the difference? Then there is the sample triggering and selection. If you select “drums” as the output for Ableton Audio-to-MIDI it will attempt to break up the input into drum rack triggers. But (and I’m sorry Ableton) is really doesn’t do this well. It’s also limited to hi-hat, kick, and snare. With Dubler Studio Kit you can accurately trigger loads of different samples. Our software learns your voice so it will always trigger the right sample  instead of just guessing based on frequency. Oh and with Ableton you have to choose - drums or melody. With Dubler you can do both at the same time. Mon, Mar 11 2019 6:46 pm EDT Isn’t this the same as Melodyne? Melodyne is a cool piece of software but very different from Dubler Studio Kit. Dubler is a virtual MIDI controller. So the software runs on your mac/pc and your DAW just sees Dubler as any other MIDI controller. Melodyne is more about editing and less about live control. Their pitch analysis software is great but they ignore all of the additional qualities and timbre you can put into your voice. Dubler learns your voice enabling you to: Select and trigger samples: E.g. live beatboxing triggering drum samples or clapping/clicking/tapping to trigger whatever you want. This includes velocity control and envelope following. Synth control: live control pitch, velocity, envelope and pitch bend all by singing/humming etc. Effects control: The timbre of your voice (e.g. hmmm vs. laaa vs. ooohh) controls 4 CC dials. Map these to any effects, filters, synth or DAW parameters you like. You can even use this to allow you select between and blend different synths. Mon, Mar 11 2019 6:46 pm EDT Buying MIDI controllers just before releasing MIDI 2.0 is kinda stupid, isn't it? MIDI 2.0 hasn't broken any old functionality, it is backwards compatible. Also, as we are partially a software offering, we can (and will) take advantage of MIDI 2.0 as soon as it's released via updates. It's also unlikely that most DAWs will support it for a couple more years anyway. Mon, Mar 11 2019 7:18 pm EDT Isn’t this just what Mogees does? We think Mogees are really cool! But I’m afraid it’s simply not the same as our technology. With Dubler we use all the timbral qualities of the voice. Trigger samples, control synths and manipulate filters/effects all live, using your voice. It’s not just the note you sing but the way you sing it. With Dubler you can trigger samples, track pitch, apply pitch-bend, affect the envelope, alter velocity all whilst 4 CC values can be simultaneously controlled based on the way you make a sound. Dubler learns your voice enabling you to: Select and trigger samples: E.g. live beatboxing triggering drum samples or clapping/clicking/tapping to trigger whatever you want. This includes velocity control. Synth control: live control pitch, velocity, envelope and pitch bend all by singing/humming etc Effects control: The timbre of your voice (e.g. hmmm vs. laaa vs. ooohh) controls 4 CC dials. Map these to any effects, filters, synth or DAW parameters you like. You can even use this to allow you select between and blend different synths. Wed, Mar 13 2019 6:28 am EDT Isn’t this the same as The Mouth? In short - No. The Mouth is great but very different to Dubler, and a lot more limited. The Mouth is good for post processing— it listens to the input audio and applies some cool effects or controllers a synthesiser based on the audio input. It does track pitch and does some very basic audio analysis - but that's about as far as the similarities go. Dubler is a live controller. Effects, notes and samples are not applied as a post processing manipulation but controlled live based on the timbre of your voice. Dubler is a multi dimensional MIDI controller. Like a MIDI keyboard and an MPC rolled into one, but controlled using the voice. The Mouth is more like a vocoder/autotune plugin, with a few extra bells and whistles. Mon, Mar 11 2019 6:46 pm EDT Isn’t this the same as Imitone? Again - no... Imitone is cool but it is purely pitch to MIDI. Dubler also incorporates pitch control but that is just one of its functions: trigger samples (e.g. through beatboxing), apply pitch bend, perform envelope following, velocity scaling and control 4 CC values simultaneously - all based on the way you make a sound. So with Dubler it’s not just about the pitch of the sound you make, but about the type of sound you make as a whole. Mon, Mar 11 2019 7:22 pm EDT What’s wrong with real musicians - why are you ruining music creation!? If you’ve read this far you hopefully don’t agree with this question, but it is (very occasionally) a point of view some people have. And one, not surprisingly, we disagree with. Mon, Mar 11 2019 7:22 pm EDT ?  ""]",12
1977,1532384742,['   '],0
1978,1331556355,['   '],0
1979,1121339348,['   '],0
1980,1069033545,['   '],0
1981,380312723,['   '],0
1982,822146677,['   '],0
1983,1413595103,['   '],0
1984,117015069,['   '],0
1985,612526592,['   '],0
1986,1537311909,['   '],0
1987,1238274903,['   '],0
1988,1731640685,['   '],0
1989,1955037305,"[' What is the situation with Corona in Ghana? What security precautions do you take in Ghana and can there be delays due to Corona? We take the Covid19 pandemic very seriously and have tightened our hygiene measures in both Ghana and Germany. We work mostly in the home office and have introduced the wearing of face masks in the office. Fortunately, we do not expect any delays in the building of the factory and expect production to start on time in September 2020. Tue, May 5 2020 6:35 am EDT What motifs are you sending out for ""The Big Picture"" and ""The Eye For Detail""? Wed, May 6 2020 12:16 pm EDT Which parcel service do you ship with? We ship worldwide with DHL (gogreen - climate neutral shipping + insurance). Tue, May 5 2020 6:44 am EDT What are the ingredients? From fall 2020, we offer you three milk chocolates and five vegan dark chocolates: Our milk chocolates consist of sugar, cocoa butter, cocoa mass and skimmed milk powder in Demeter quality. Our dark chocolates are made from cocoa mass, cocoa butter and sugar. 100% organic, without any artificial additives, without palm oil and without artificial flavours. Wed, May 6 2020 5:17 am EDT What kinds of chocolate do you offer? From fall 2020, we will have a total of eight delicious chocolate varieties on offer: Wed, May 6 2020 5:17 am EDT If I choose to receive a reward, can I put the chocolate balances together freely? Yes, you\'re very welcome to! You can choose your favorite chocolates! Tue, May 5 2020 6:44 am EDT Is the chocolate gluten free? Yes, all of them are gluten free. Tue, May 5 2020 6:44 am EDT Are the dark chocolates vegan? Of course, all of the dark chocolates are vegan. Tue, May 5 2020 6:44 am EDT Can you tell me more about the 100% compostable packaging? Until now, we have been using aluminum foil to protect our chocolate from external contamination. Aluminum takes a lot of energy when it’s produced which is why we have been looking for alternatives that are compatible with our machine that we use to wrap our chocolate as well as food safety regulagtions. NatureFlex is a foil which has been successfully tested and used by other companies. It has the same properties regarding food safety and is as aroma-tight as aluminum.The foil is made from wood cellulose. For the production of one kilogramm of NatureFlex foil, 5,05 kg of CO2 equivalents are emitted. That is half of what is emitted when producing (primary) aluminum. As the foil is made from organic material, it is fully compostable – even in your garden compost. This has been approved by the label „OK compost HOME“. According to this label (and the European standard EN 13 432), 90% of the material needs to be decomposed after six months (182 days). Read more on the label here: http://www.bpf.co.uk/topics/Standards_for_compostability.aspx. Tue, May 5 2020 6:44 am EDT Can I order more than two rewards or are there any add-ons? Tue, May 5 2020 6:47 am EDT I\'m having trouble with the mobile kickstarter site. Can you help? Kickstarter.com doesn\'t work properly on IOS Safari at the moment. Please use another Browser, like Internet Explorer or Google Chrome. Tue, May 5 2020 2:03 pm EDT I don\'t have a credit card. Can I still participate? Yes you can! Please create a kickstarter account, so you can choose bank transfer as  another payment method. Tue, May 5 2020 2:03 pm EDT ?  ']",12
1990,830958716,['   '],0
1991,1791370732,['   '],0
1992,1441258236,['   '],0
1993,1093864331,['   '],0
1994,1652043534,['   '],0
1995,1840663772,['   '],0
1996,1093703613,['   '],0
1997,242224821,['   '],0
1998,1711706225,"[' What will the money be used for? The money raised will help get the pops in the proper retail packaging along with equipment necessary to produce the pops Sat, Apr 25 2020 9:21 pm EDT What are your pops made out of? Sat, Apr 25 2020 9:21 pm EDT ?  ']",2
1999,398502123,['   '],0
2000,1539982775,"[' Are there other designs? Tue, Jul 23 2019 1:35 am EDT Can you do custom designs? We are not able to do 1 off designs but , if you have a particular design you are chasing, then send us a message and we will look into adding it to our inventory. Tue, Jul 23 2019 1:35 am EDT ?  ']",2
2001,2008827232,"[' If you raise more than your goal, what will happen with the additional funds? Once basic restoration of Historic Mission Control is complete, we will use any additional funds to improve the visitor experience and for long-term future maintenance of the historic landmark. Fri, Jul 21 2017 12:13 pm EDT Is my pledge tax deductible? Space Center Houston is a project of the 501(c)(3) nonprofit Manned Space Flight Education Foundation. Our tax ID number is 76-0217152. The total amount of your contribution less the fair market value of the goods and services provided by Space Center Houston is tax-deductible. Fri, Jul 21 2017 12:13 pm EDT Do rewards include travel and accommodations? We are not responsible for travel or costs incurred by the backer to participate in geographically-based experiences, including but not limited to rewards such as tours, events and lectures at a specific time and place. Fri, Jul 21 2017 12:13 pm EDT What if I want more than one reward package? Kickstarter only allows one pledge per email address (some people pledge multiple times using different email addresses). We may release additional bundles of rewards later in the campaign. Fri, Jul 21 2017 12:13 pm EDT What if I don’t want some or all of the rewards? To change your reward status, visit the project page and click the “Manage your pledge"" button that appears next to your pledge amount and select ""Change your pledge"" on the following page. From here, you’ll be able to adjust your reward tier. If you don\'t want to receive a reward, select ""Make a pledge without a reward"" and enter your new pledge amount. Fri, Jul 21 2017 12:13 pm EDT When will I receive my rewards? We will begin fulfillment of most rewards beginning November 30, 2017. For international backers, please allow an additional 4-6 weeks for processing.  Note: Space Center Houston is not responsible for international customs fees. Fri, Jul 21 2017 12:13 pm EDT When was the last time the room was in use? The room was last used in 1995 to operate space shuttle missions. Fri, Jul 21 2017 12:13 pm EDT Is the room being restored to a specific day in the Apollo-era? The room is being restored to accurately portray what Historic Mission Control looked like on July 20, 1969 at the very moment that the crew successfully landed a man on the moon. Fri, Jul 21 2017 12:13 pm EDT ?  ']",8
2002,947847804,"[' How can I get a full stereo setup? ~ ¿Cómo puedo conseguir un setup estéreo completo? Sat, Jun 13 2020 4:40 pm EDT Is it hybrid but... no tubes? ~ Es híbrido pero... ¿Sin válvulas? Sat, Jun 13 2020 4:40 pm EDT Can I get saturation from Zero? ~ ¿Puedo obtener saturación de Zero? Sat, Jun 13 2020 4:40 pm EDT How much will it retail for when the funding is over? ~ ¿Cuánto costará cuando acabe el Kickstarter? Sat, Jun 13 2020 4:40 pm EDT What does the reverb compare to? ~ ¿A qué suena la reverb? Sat, Jun 13 2020 4:40 pm EDT Why is there a standby switch? ~ ¿Por qué hay un interruptor de Standby? Sun, Jun 14 2020 3:12 am EDT Can I use only the emulated outputs without risking the power amp? ~ Puedo usar sólo las salidas emuladas sin riesgo para la etapa de potencia? Sun, Jun 14 2020 3:08 am EDT Will the cabinets you use in the video be available? ~ Estarán disponibles las pantallas que usáis en el vídeo? Sun, Jun 14 2020 3:06 am EDT If you had to compare Zero to a tube amp, which one would it be? ~ Si tuvieses que comparar Zero con un ampli de válvulas, cuál sería? Wed, Jun 17 2020 1:59 pm EDT ?  ']",9
2003,1946163109,['   '],0
2004,1044602503,['   '],0
2005,395128550,['   '],0
2006,1070053792,['   '],0
2007,1543709675,['   '],0
2008,814741354,['   '],0
2009,188506146,['   '],0
2010,1648306604,['   '],0
2011,567292851,['   '],0
2012,791596828,['   '],0
2013,1531827265,['   '],0
2014,1838295846,"[' How long is the KS campaign? The Kickstarter campaign will be only 11 days long, having started on November 19th and ending on December 1st. Fri, Nov 20 2020 1:58 am EST How big are the magnetic Track Cubes? Each track cubes is 64mm on each side.  This gives them a large presence on the table and makes them easy to handle. Fri, Nov 20 2020 8:13 pm EST What are the cubes made of? The cubes are molded high impact ABS plastic with metal plates on the inside to make them magnetic. This gives them a good feel and weight. Fri, Nov 20 2020 8:13 pm EST Can I upgrade my pledge during the pledge manager? Yes, you can upgrade your pledge during the pledge manager. Fri, Nov 20 2020 9:50 pm EST Is this project EU-Friendly? Yes, Reality Shift is EU-Friendly, Canada-Friendly, and USA-Friendly. We plan on shipping in May 2021 and hope that worldwide shipping will have returned to normal for all countries by then. Mon, Nov 30 2020 11:29 am EST Can players with color blindness play Reality Shift? Yes, color blind players can play Reality Shift. The colors used for the cube faces, cards, and Light Bikes were all chosen specifically because the majority of color blind players can distinguish them. Mon, Nov 30 2020 11:31 am EST ?  ']",6
2015,505529570,['   '],0
2016,533316651,['   '],0
2017,730703534,['   '],0
2018,325501673,['   '],0
2019,1971754964,['   '],0
2020,1140304655,['   '],0
2021,534577170,['   '],0
2022,962909265,['   '],0
2023,236127300,['   '],0
2024,1741922915,['   '],0
2025,321463006,['   '],0
2026,1038511503,['   '],0
2027,1445766880,"[' ""I backed the previous campaign for Triumviratus. What\'s new?"" The book is the same. If you got the book last time, you don\'t need to get it again. What IS different this time around, however, is that Triumviratus will have a brand new cover (pending) designed by brilliant UK artist Ahmed Raafat! You can grab that piece of artwork by backing at the $3 ""Bystander"" tier. Sun, May 3 2020 6:38 am EDT ""Money back guarantee?"" Yes indeed. I\'m absolutely serious about you walking away from this campaign happy with what you\'ve gotten. If you\'re not happy and feel I\'ve wronged you in our transactions, get in touch and if I can\'t solve the problem, I\'ll issue you a full refund. It\'s that simple. Sun, May 3 2020 6:39 am EDT ""I\'m just waiting until payday. I really want to back this campaign!"" That\'s not a question, but you make the cut for sheer enthusiasm. I just want to take this moment to clear up a common misconception among people who may not have used Kickstarter before, because it differs from many common pre-order systems. The main thing I want to clarify is that Kickstarter won\'t take your money straight away when you pledge. Money will only be taken from your card if the campaign reaches its funding target; and will take it on the day the campaign ends (June 13). For absolute clarity: you won\'t need that money in your account now - you need it there on June 13. So if there\'s a particular reward you\'ve got your eye on, it\'s safer to claim it immediately, or risk missing out entirely. Sun, May 3 2020 6:39 am EDT ""Should I wait until this hits the stores instead?"" I don\'t think so. And here\'s why. This version of Triumviratus is longer than the one that will be available from stores. This version includes a nine-page epilogue. Also, this is the only way to snag yourself the other great gear on offer, such as reams of behind-the-scenes content, and a two hour audio commentary for the book! It\'s also cheaper here, and you get the book much more quickly. Sun, May 3 2020 6:39 am EDT ""Hey, I run this service that can help to boost your project\'s visibility/ranking..."" I\'m going to stop you there. Sun, May 3 2020 6:40 am EDT ""I\'d really like to get a copy of the limited edition hardcover! Can we make it happen?"" If you\'re in Australia, you\'re in luck! There\'s a reward tier called ""Brotherhood"" - back at that level, and the book can be yours. If you\'re anywhere else in the world, I\'ve got some bad news: my post office isn\'t accepting overseas parcels at the moment, due to uncertainties caused by the global pandemic and collapse of distribution chains. If that situation eases, I\'ll certainly make the book more widely available. Fri, May 8 2020 8:24 pm EDT ?  ']",6
2028,947569382,['   '],0
2029,1006947484,['   '],0
2030,248962725,['   '],0
2031,1132071925,['   '],0
2032,1231535312,"["" Puis-je voir la description du projet en français? Voici la version française : Design, création et mise en marché d'une marque de vêtements et d'accessoires de style rock/punk/métal/alternatif qui se démarque. Trashcan.rocks est une boutique en ligne de vêtements et accessoires de style rock, punk, trash, gothic et métal. Nous offrons une vaste gamme d'articles pour hommes et femmes tels que chandails, t-shirts, camisoles, souliers, bottes, bijoux et accessoires que les rockers de ce monde adorent! Nous sommes maintenant prêts à élaborer notre propre marque, notre propre brand afin d'offrir à nos clients des produits uniques, spécialement dessinés pour tous les trashers de ce monde en quête d'un look original et bad ass à son maximum. Grâce à ce projet de socio-financement, nous pourrons débuter notre gamme en créant les premiers items suivants: Pour parvenir à un brand original, de qualité et unique, nous devrons procéder et investir dans les étapes suivantes: À notre avis, trop peu de boutiques offrent exclusivement des produits de style trash/rock, surtout au Canada. Les adeptes de look trash doivent magasiner dans de nombreux endroits différents afin de trouver tout ce qui leur plaît à des prix compétitifs. Nous comptons remédier à la situation en proposant, au niveau international, une boutique en ligne offrant une vaste gamme d'articles pour hommes et femmes qui propose des prix abordables, une livraison rapide et gratuite partout à travers le monde, des produits génériques et de marque (l'objet de ce projet) et un style 100% rock pour nos fans. Nous visons l'objectif de devenir LA boutique en ligne préférée des rockers de la planète, rien de moins! Mon, Nov 13 2017 1:25 pm EST Puis-je voir la traduction française des récompenses? Voici la version française expliquant les récompenses: Mon, Nov 13 2017 1:25 pm EST Puis-je voir la traduction française des risques et obstacles possibles du projet? Voici la version française concernant les risques liés au projet : Une préparation et une organisation efficace et exemplaire saura réduire au maximum les risques et obstacles associés à notre projet. Toutefois, nous restons conscients que chaque projet d'entreprise comprend son lot de mésaventures et de défis. En voici quelques-un pour lesquels nous sommes prêts et déterminés à surmonter. Retard dans la production des designs et dessins: nous comptons sur 3 artistes professionnels pour nous aider dans la création des articles. Ces derniers se sont formellement engagés à respecter les délais établis et à nous informer de tout retard ou problème potentiel. Nous avons également un artiste ''de secours'' qui serait prêt à prendre la relève en cas de besoin. Difficulté à trouver les manufacturiers adéquats: nous savons que la recherche de manufacturiers ne sera pas de tout repos. Nous voulons des produits de qualité, répondant à nos critères, pouvant être produits et livrés rapidement, sans surprises ni problème, offrant une disponibilité, un service à la clientèle et un service après vente exemplaires. Nous ne compterons pas les heures à investir afin de dénicher la perle rare et tiendrons nos contributeurs informés de chaque entente établie et problématique rencontrée. Retard dans la réception des items commandés: nous avons prévu une période tampon d'environ une semaine à chaque étape de notre projet. Nous comptons sur les manufacturiers que nous aurons trouvé pour respecter les délais convenus, par contre nous sommes prêts et avons envisagé un retard possible. Encore une fois, nos contributeurs seront informés à chaque étape du processus. Nous désirons faire preuve de transparence et d'honnêteté envers les gens qui nous soutiennent. Budget : des dépassements de coûts peuvent arriver à chaque étape de notre projet. Nous croyons cependant avoir établi des projections réalistes, basées sur des recherches diligentes et bien préparées. Nous avons plusieurs plans de contingences établis afin de résoudre tout dépassement de coûts qui pourrait survenir. Ultimement, même si le projet échoue (ce qui ne risque pas d'arriver mais cela reste toujours une possibilité) nous sommes déjà en mesure de respecter nos promesses envers nos contributeurs puisque notre boutique est déjà en ligne et bien établie. Les gens ayant déboursé afin de soutenir notre projet de branding pourront quand même recevoir leurs articles, peu importe que la collection unique soit une réussite ou non. Mon, Nov 13 2017 1:25 pm EST Puis-je avoir la traduction française de votre profil personnel? Voici la version française de la section ''About Caroline'' : Native de la région de l'Outaouais, au Québec, Caroline est travailleuse autonome depuis plus de 10 ans dans le domaine de la rédaction, de la révision et de la correction de textes, en plus d’être répartitrice médicale d’urgence, auteure publiée, propriétaire d’une entreprise web d’échanges de propriétés et d’une boutique de vêtements et accessoires en ligne. Passionnée de musique rock, punk et métal, d'art contemporain et de mode alternative, elle a longtemps mis ces intérêts de côté pour se concentrer sur une carrière ''plus sérieuse''. Arrivée à la mi-trentaine, elle désire maintenant plus que tout exploiter sa vraie identité, sa nature profonde et sa personnalité quelque peu rebelle afin de mettre à profit ses passions pour la musique et la mode trash dans une boutique en ligne et à pignon sur rue où son expérience entrepreneuriale lui permettra d'assurer le succès de sa marque et de mettre en marché le brand auquel elle compte donner vie. ''Toute ma vie j'ai développé des entreprises et j'ai travaillé dans des cadres formels, guindés, où l'image corporative prend toute la place. J'ai porté des tailleurs accompagnés du typique attaché-case et je devais constamment projeter une image de femme d'affaires sérieuse, professionnelle et conforme aux stéréotypes qui viennent avec ce genre d'environnement. J'ai travaillé dans le domaine immobilier, où l'argent mène le monde, où les gens se comparent de par le niveau luxe de leur voiture et de par le nombre de gros clients que contient leur carnet d’adresses. Toute ma vie j'ai donc mis en veilleuse ce que j'étais vraiment, j'ai dissimulé ma vraie personnalité afin de plaire aux patrons, aux clients et aux partenaires d'affaires. Il me fallait jouer de mon talent de caméléon et afficher mon plus beau sourire durant des 5 à 7 et cocktails interminables où tous et chacun tente de s'approprier de nouveaux contrats et de pousser leur gamme de services à qui veut bien l'entendre.'' ''Il m'a fallu une petite crise de la trentaine pour enfin comprendre que ce monde stérile, froid et rigide ne me convenait plus et qu'il ne m'avait en fait jamais convenu. J'ai choisi de me choisir et d'en faire mon gagne-pain. J'ai choisi de combiner mon goût pour l'entrepreneuriat, pour la musique rock, pour l'art et la mode trash et d'en créer une carrière. Avec Trashcan.rocks, ma boutique en ligne, je peux recommencer à porter mes jeans déchirés, mes bracelets à rivets, mes manteaux de cuir et mon vernis à ongle noir sans crainte d'être jugée ou regardée de haut. Je peux maintenant travailler dans une ambiance rock, rester qui je suis, pour desservir des gens comme moi, qui n'ont pas peur d’afficher leur marginalité, d’exploiter leur personnalité rebelle et anti-conformiste au jour le jour. J’ai préféré être jugée pour qui je suis plutôt qu’être acceptée pour ce que je ne suis pas. Je désire, grâce à Trashcan.rocks, offrir aux gens des vêtements, chaussures et accessoires à mon image, qui sauront plaire aux rockers de ce monde. C’est la carrière, le projet et le mode de vie que j’aurais dû choisir depuis longtemps. Mais il parfois difficile d’user de son fond anarchiste pour assumer ses désirs profonds lorsque ces derniers entrent en conflit avec l’establishment et le cadre social attendu et la pression qu’il engendre. Maintenant que c’est fait, je sais que Trashcan.rocks sera un succès puisque 100% de mon cœur, de mon expérience, de mes connaissances et de mon temps y sont investis. Une entreprise menée par la passion ne peut qu’offrir un résultat intéressant et positif, c'est ma philosophie!'' Mon, Nov 13 2017 1:25 pm EST ?  ""]",4
2033,314655461,['   '],0
2034,1317943502,['   '],0
2035,1423151439,['   '],0
2036,1942014815,['   '],0
2037,1610324940,['   '],0
2038,266097345,['   '],0
2039,146066567,['   '],0
2040,1118876691,['   '],0
2041,1378382228,['   '],0
2042,1410019641,['   '],0
2043,1319738205,['   '],0
2044,387329533,['   '],0
2045,1677433039,['   '],0
2046,2089696575,['   '],0
2047,333773471,"["" How do I choose my original drawing reward? Every pledge in the ORIGINAL DRAWING tier and over gets one of my original signed ink sketches. If you pledge at this level, you can jump straight on the campaign comments section and dibs the drawing you're after. There's a full gallery of my sketches on this Pinterest board: https://pin.it/5976BCx I'll be adding one or 2 more to this board as the campaign goes on. Otherwise, I'll send out a survey when the campaign ends and give you the option of choosing which character you'd like. At that stage I can't guarantee you'll get the exact sketch you're after, but I can send you your favourite character! Tue, May 19 2020 5:11 pm EDT ?  ""]",1
2048,2011763111,['   '],0
2049,889783631,['   '],0
2050,1608784400,"["" Will the physical PC copy contain the game? Tue, Jan 5 2021 1:51 pm EST Any PS Vita version? As much as I like and supported the Vita, which I'll always be grateful for introducing me to console development, Brok is a much more technical demanding game. Before switching to GameMaker Studio 2 (which doesn't have support for Vita export) I attempted to run it on the devkit and it's clear this would have required a lot of performance tweaks - while Brok runs near-perfect on the Switch devkit already. With a release date planned for early 2022 on consoles this is too late for the Vita. Tue, Jan 5 2021 1:51 pm EST Why no physical copies on consoles? Tue, Jan 5 2021 1:51 pm EST What about mobile (iOS, Android)? Demetrios did not sell very well on mobile. This is a difficult market where only free-to-play monetization seems to do well, and adventure games cannot work with it - such change would corrupt the core gameplay. Brok will probably end up on mobile someday, but this is a low priority. Tue, Jan 5 2021 1:51 pm EST Why isn't the prologue available on Mac/Linux? Tue, Jan 5 2021 1:51 pm EST Will you be one of those devs ditching the Steam version for Epic exclusivity? NEVER. The only way my games would come out on the Epic Game Store would be non-exclusive. Tue, Jan 5 2021 1:51 pm EST What happens if you can't deliver one specific version? Tue, Jan 5 2021 1:51 pm EST Will keys be region locked? Steam and GOG keys can be used worldwide. For consoles, it varies. Xbox keys also work worldwide except China. I plan to release on Nintendo Switch in North America, Europe and Japan. For PlayStation, I expect to release in North America and Europe only. (no IARC age rating support yet in Japan) Tue, Jan 5 2021 1:51 pm EST ?  ""]",8
2051,851299220,['   '],0
2052,1876524219,['   '],0
2053,154891420,['   '],0
2054,1191652903,['   '],0
2055,2010278982,['   '],0
2056,1544882748,"[' Does this come with electronics? No. This is for the frame only. The frame will fit all mini quad electronics. Suggested parts list available soon for those that want my particular set up! Thu, May 21 2015 2:32 am EDT ?  ']",1
2057,1934968844,['   '],0
2058,1665349055,['   '],0
2059,691228944,['   '],0
2060,258257722,['   '],0
2061,133036439,['   '],0
