,index,faq
273,2273,"[' What exactly is The Biomech Encyclopedia? The Biomech Encyclopedia will be a large format hardbound book, 10x13"", either one really thick volume or two smaller volumes in a slipcase, depending on how much money is raised. It will explore the abstract realm of biomechanical art, including many instructional feature articles by a variety of artists, a photo gallery of tattoo work by our long list of contributing artists, a biomechanical painting gallery, and a massive section of fully realized biomechanical art done in collaboration by dozens of artists through a private online gallery, exploring every nook and cranny of this genre from the robotic to the geometric to the organic to the alien mutant, and everything in between. Thu, Dec 14 2017 4:01 pm EST What is the biomechanical style? Imagine the mechanics of biology; the way that living things grow, move and evolve. Picture also the textures and details of not only the organic biological world but the industrial one as well, and then imagine the different ways these elements could be mixed, fused and contrasted against each other. This gives you an idea of the abstract art realm that we are exploring in The Biomech Encyclopedia. This genre was popularized by the great Swiss artist H.R. Giger when he designed the creature and sets for the original Ridley Scott film Alien. Since then it has become popular with tattoo artists, fantasy artists, filmmakers, creature designers, game programmers and many other drivers of our modern culture. Thu, Dec 14 2017 4:01 pm EST When will the Biomech Encyclopedia be available? The layout and design work for The Biomech Encyclopedia is well under way, with plans to send it off to the printer around the end of February. Printing and shipping turnover is typically four months, so we expect to have the book in hand early summer of 2018. Thu, Dec 14 2017 4:01 pm EST Who is publishing The Biomech Encyclopedia? The Biomech Encyclopedia is being published by Proton Press, run by veteran tattoo artists Guy Aitchison and Michele Wortman. Proton Press has been a mainstay in the tattoo community for fifteen years, with titles such as Guy Aitchison\'s Organica and Reinventing The Tattoo, Michele\'s Moments Of Epiphany, Nick Baxter\'s Sharp Focus Realism in Oil, and the tattoo community group projects Innerstate and Scratch Art. You can find many of these books at www.hyperspacestudios.com or at Guy\'s educational site, www.tattooeducation.com. Thu, Dec 14 2017 4:01 pm EST Who is Guy Aitchison? Guy Aitchison began tattooing in 1988, gaining international recognition through a series of magazine articles early in his career. In 1992 he held his first educational seminar and began publishing small educational volumes along with the seminars. Since then he has been involved in the educational end of tattooing, producing a variety of videos and books including his flagship educational product, Reinventing The Tattoo, which can be found at www.reinventingthetattoo.com. You can see his most current work at his Instagram profile, @guyaitchisonart. He runs a private studio in Southern Illinois along with his partner Michele Wortman and their daughter Kaia Rose. Thu, Dec 14 2017 4:01 pm EST Who is The Biomech Encyclopedia intended for? The Biomech Encyclopedia is meant for tattooists, painters, filmmakers, special effects artists, game designers, creature makers, and anyone who enjoys art on any level. It will be a feast for the eyes as well as a treasure trove of instructional information. Thu, Dec 14 2017 4:01 pm EST Is it possible to make more than one pledge, so that I can receive multiple reward packages? The simplest way would be to figure out the total amount for your multiple pledges, add to your existing pledge in order to total that amount (or, if you haven\'t pledged yet, make a pledge for that amount), and then to send Guy a message (best way is through his @guyaitchisonart Instagram profile, or to email his manager at customerservice.hyperspace@gmail.com) and let him know which packages this money is for. They will contact you with a confirmation before sending out your rewards. The other thing you could try is to use a different email address for each pledge, which the grapevine says should work. Thu, Dec 28 2017 12:08 pm EST ?  ']"
274,2274,['   ']
275,2275,['   ']
276,2276,['   ']
277,2277,['   ']
278,2278,"[' Do you have any answer? Feel Free to contact me to michrugby@gmail.com ! Thu, Apr 7 2016 10:12 am EDT ?  ']"
279,2279,['   ']
280,2280,['   ']
281,2281,['   ']
282,2282,['   ']
283,2283,"[' Why kickstarter? Fri, Jun 19 2020 6:16 am EDT What is Koko? We are a new brand made for and from young people who want to make a positive impact in our Planet without refusing to choose between sustainability and design. Fri, Jun 19 2020 6:16 am EDT If the sunglasses are biodegradable, are they durable? Of course! Our sunglasses are made from plant-based materials but they are very durable. You could wear your sunglasses whenever you want and wherever you want. Fri, Jun 19 2020 6:19 am EDT When will I choose my sunglasses? We will send you a survey and you could choose your models. We want to start as soon as possible Fri, Jun 19 2020 6:19 am EDT Why should I choose Koko? We have made the best sustainable sunglasses in line with our principles: sustainably, superior comfort, durability and design. Fri, Jun 19 2020 6:19 am EDT ?  ']"
284,2284,['   ']
285,2285,['   ']
286,2286,['   ']
287,2287,['   ']
288,2288,"["" How many kites will it pump up? A whole quiver or more! Wed, Aug 26 2015 9:25 am EDT How many boards will it pump up? We've pumped up 4 SUP boards on one charge. That's 2 boards on each foot - for those who can't get enough SUP-ing! Wed, Aug 26 2015 9:36 am EDT How high in PSI? We've reached 15PSI with the Triple Action Pump ... same as Hand Pumps on the market today. A Note: The ability of the pump to reach higher pressures is determined by the force applied while pumping and not by the physical characteristics of the pump. It takes more force (Pounds) to push the piston down(per Square Inch) and Pressurize the object. This is why SUP pumps are narrower than the standard Dual Action Hand Pump. We are currently developing a High Pressure Adapter to make hand pressurizing easier. Soon boards will be able to reach 20PSI and as the industry progresses in technology, we will progress with it. Tue, Sep 1 2015 8:01 am EDT It's an electric pump too - How Heavy is it? The Triple Action Pump weights 2.6LBS (1.1kg). We've made this the Lightest, most affordable, electric pump on the market! Wed, Aug 26 2015 9:36 am EDT ?  ""]"
289,2289,['   ']
290,2290,['   ']
291,2291,['   ']
292,2292,['   ']
293,2293,['   ']
294,2294,['   ']
295,2295,['   ']
296,2296,['   ']
297,2297,['   ']
298,2298,['   ']
299,2299,['   ']
300,2300,['   ']
301,2301,['   ']
302,2302,['   ']
303,2303,['   ']
304,2304,['   ']
305,2305,['   ']
306,2306,['   ']
307,2307,"["" I don’t work out very often. Will Quell be too difficult for me? Worry not. Quell’s difficulty can be tailored to each user via adjustments to both the game and the Gauntlet. Like most games, you can set the difficulty level of Quell and adjust this as you progress. The Gauntlet is fully adjustable comes with a range of resistance bands that let you tune the force and resistance profile to your personal requirements. This means you can start at the level that’s right for you and take it from there! Fri, Aug 28 2020 12:59 pm EDT Is Quell safe? Yes! We’ve designed the Gauntlet to be totally safe for all our users. Quell provides regular guidance and feedback on your form via our high-accuracy motion tracking. Additionally, unlike traditional shadowboxing, the Gauntlet prevents hyperextension when throwing straight strikes and thereby prevents this type of injury as well. Fri, Aug 28 2020 12:59 pm EDT I don’t have any boxing experience. Can I still play Quell? Quell can be enjoyed by anyone, regardless of prior boxing experience! We'll be including lots of tutorials on proper technique, and our motion tracking enables us to provide players guidance on their form. This has been carefully designed to teach our players the foundations of proper boxing technique and prevent any injuries. Fri, Aug 28 2020 12:57 pm EDT Do I need anything else to get started with Quell? No—you only need the Gauntlet and your laptop, phone or tablet to play, so you’ll always be ready for a session. Fri, Aug 28 2020 12:58 pm EDT What platforms is Quell launching on? We’re launching on PC, Mac and mobile devices. We’re also actively pursuing other platforms like VR and consoles that we want to support after our initial launch. Fri, Aug 28 2020 12:58 pm EDT Do I need to set up a camera or other device to play? Nope! All motion tracking is achieved using sensors in the Gauntlet, so all you have to do is slip it on, connect to the game and get started. It’s that simple. Fri, Aug 28 2020 12:58 pm EDT What if I just want to have a quick workout without playing through the story? Good news! Quell has several modes beyond the main story, including customisable training sessions that let you jump straight into the action whenever the feeling strikes you. Fri, Aug 28 2020 12:58 pm EDT What about sweat/is the Gauntlet washable? The Gauntlet can (and should!) be washed, either by hand or in the washing machine—using a gentle cycle will ensure that it stays fresh and in good condition for your next session. Fri, Aug 28 2020 12:58 pm EDT How much space do I need to play Quell? If you have room to throw a punch, you can play Quell. We designed Quell to have the minimum possible space requirements so that people could enjoy a fun, exciting workout whatever their setup. Fri, Aug 28 2020 12:58 pm EDT Will the Gauntlet be available in different sizes? Yes! Better yet, the Gauntlet is designed to be highly adjustable, meaning that our sizes work for a broad range of body types. This means that we can accommodate upper waist measurements from 23'' to 50'' (that’s 58 cm to 127 cm for the metric folk). Mon, Aug 31 2020 9:06 am EDT What is Quell+? Quell+ offers our players the definitive Quell experience, providing access to all the new workouts, new quests and new enemies we release as we continue to support Quell. It also provides access to our online services, including online multiplayer and seasonal leaderboards with awesome rewards. For people buying Quell post-Kickstarter, Quell+ will require a small subscription fee to fund our online platform and continued content development. As a special thanks to our Kickstarter backers for supporting Quell from the beginning, we’re including access to Quell+ totally free. The earlier you back, the more free Quell+ you get. It’s our way of giving back to the Kickstarter community. Fri, Aug 28 2020 12:58 pm EDT How much will Quell+ cost? Although we haven't settled on an exact price yet, we can say with certainty that it won't cost more than you're typical Netflix/Spotify subscription. Fri, Sep 18 2020 7:30 am EDT Can multiple users play with the same Gauntlet and account? They certainly can! You can start multiple saves with the same account on Quell, and use the same Gauntlet as these are not tied to the account. Each user will require a Quell+ account to gain access to our ongoing content releases. Mon, Aug 31 2020 9:06 am EDT Can I purchase multiple copies of the Early Bird reward tier? You can. When you purchase the reward, if you increase your pledge to include the additional Early Bird then we'll send you two Full Quell Systems, each including 6 month's access to Quell+. Tue, Sep 1 2020 1:04 pm EDT Can I connect Quell to my TV or another external display? You can connect by HDMI from your PC, laptop or (via an adapter) from your mobile device. Alternatively, you can use a Chromecast or Miracast-based device to cast/mirror your screen and connect wirelessly. Tue, Sep 8 2020 2:12 pm EDT ?  ""]"
308,2308,"[' How much will they retail for? These custom handmade beauties are priced at a reasonable $25 each! Wed, Apr 29 2015 12:36 pm EDT What colors are available? For the launch there are Black, Olive Drab and Coyote Brown available. As we grow the color pallet will increase, so long as quality of cord does not decrease. Wed, Apr 29 2015 12:36 pm EDT What is a parabuddy? It is a small keychain person made out of paracord. I have a picture on the main project page. Wed, Apr 29 2015 12:36 pm EDT ?  ']"
309,2309,['   ']
310,2310,['   ']
311,2311,"[' How do codes work? What is the total price, with shipping? After the campaign ends and the prototypes are proofed, you will receive a code directly through your backer messages. Each code can be redeemed on DrivethruCards. Remember that printing (4€/5$ for decks, and 0.40€/0.50$ for posters) and shipping (about 5 dollars for US, and 10-15 for EU) are paid for separately, after the campaign ends. As a result, one deck + shipping costs around: All shipping is handled via USPS. This was done both to keep the total costs, shipping included, affordable, and to ensure good quality printing and reliable delivery. Thu, Oct 1 2020 6:06 pm EDT ?  ']"
312,2312,['   ']
313,2313,['   ']
314,2314,['   ']
315,2315,['   ']
316,2316,['   ']
317,2317,['   ']
318,2318,['   ']
319,2319,['   ']
320,2320,['   ']
321,2321,['   ']
322,2322,"[' Can Fency be used on any other tables? Yes, Fency can be used on any table, as long as the edges are straight. Mon, May 18 2020 8:14 am EDT ?  ']"
323,2323,['   ']
324,2324,['   ']
325,2325,['   ']
326,2326,['   ']
327,2327,"["" Can I disable Bluetooth while I sleep? Absolutely, yes! Mon, Apr 24 2017 7:30 pm EDT When do I choose my Pillow Size & Pillow Shape option? You will be sent a survey at the end of the Kickstarter campaign. In this survey you will enter your shipping details as well as pillow options (i.e. Pillow Shape or Size). Mon, May 8 2017 11:52 pm EDT Does the light disturb my sleeping partner in the morning? Mon, May 8 2017 11:52 pm EDT Does it come with a Pillowcase? Yes. You will receive one free premium ultra soft diamond-quilted pillowcase. It is made of high quality Tencel fabric that is ultra-breathable, removable and washable. Mon, May 8 2017 11:52 pm EDT Is the pillow height adjustable? The ergonomic contour model Sunrise Pillow is designed with dual heights. A lower side and a high side for small and large persons. If one side is too low, simply rotate the pillow to use the high side and vice versa. Mon, May 8 2017 11:52 pm EDT How accurate is it? The sleep tracking sensors in your Sunrise Smart Pillow are the most accurate on the market; especially due to their position. Other sleep trackers are placed on your nightstand or under your mattress. The sensors and microphone in the Sunrise Pillow are embedded deep beneath layers of premium memory foam. This allows the Sunrise Smart Pillow to accurately detect your sleep cycles (via movements and sound) with an extremely higher rate of accuracy. Mon, May 8 2017 11:52 pm EDT What powers the Sunrise Smart Pillow? Your Sunrise Smart Pillow is battery powered and uses a standard Micro-USB charger. Mon, May 8 2017 11:52 pm EDT How can I wash it? The soft premium diamond-quilted Tencel pillowcase is removable and washable. You can spot wash memory foam with baking soda or use a light soap and water application--all of the components of the Sunrise Smart Pillow are waterproof. This is best washing practices for all premium memory foam pillows. Mon, May 8 2017 11:52 pm EDT If I choose to disable Bluetooth while I sleep, how will my Sunrise Pillow know to wake me? Your Sunrise Pillow saves your alarm times & settings. Similar to your native iOS or Android device, simply set your alarm for multiple days of the week (e.g. Mon thru Fri @ 6:30am & Sat. Sun. @ 10am) and your selections are automatically synced to your Sunrise Pillow (you must be paired to do this). Mon, May 8 2017 11:52 pm EDT If I choose to disable Bluetooth while I sleep, does this affect my sleep tracking? No. Your sleep data is stored in your smart pillow. The next time you pair with your Sunrise Pillow, your sleep data is automatically synced to your iOS or Android device. If you leave Bluetooth on at all times, your Sunrise Pillow works seamlessly by automatically syncing your sleep data to your iOS or Android device. Mon, May 8 2017 11:52 pm EDT How long does the battery last? The battery of your Sunrise Smart Pillow lasts up to 21 days without a charge. Mon, May 8 2017 11:52 pm EDT Can I control left lights and right lights individually to avoid disturbing my partner when reading or waking? Yes! Absolutely. Your Sunrise Smart Pillow gives you the ability to select which lights (left side, right side, or both) you want to use for individual functions. Mon, May 8 2017 11:52 pm EDT Can I feel the lights on top or beneath the surface of the pillow? The Sunrise Smart Pillow's most prominent feature is specifically designed to be invisible (or hidden) beneath layers of memory foam. You cannot feel the components, or lights, even when laying near the edge. Mon, May 8 2017 11:52 pm EDT Can I replace parts if I wish? Unfortunately, no. Maintenance of your Sunrise Pillow would require technical expertise that is just not common enough for everyone to enjoy. Thus we will not be offering any self-upgrades or additional parts. Rest assured, your Sunrise Smart Pillow will last beyond 5+ years (both comfortably & technically) without any maintenance or issues. Mon, May 8 2017 11:52 pm EDT Can I charge my phone (by plugging it in) to my Sunrise Smart Pillow? That depends. If this project exceeds a specific Stretch Goal Amount, the answer is Yes! If you like this feature, you can help this option become a reality by clicking any or all of the share buttons (facebook, twitter, reddit, pinterest) and sharing the project often. Mon, May 8 2017 11:52 pm EDT Can I get an additional pillowcase? Yes. You will be able to purchase additional pillow cases in the final survey (when the campaign has ended). Mon, May 8 2017 11:52 pm EDT Will there be tracking or delivery confirmation? There will be tracking and delivery confirmation on each shipment, to your door. Mon, May 8 2017 11:52 pm EDT What are the dimensions of the Sunrise Smart Pillow? Fri, May 12 2017 2:13 pm EDT What shipping method will you use? Shipping varies depending on location. You will receive your package via DHL, USPS, and FEDEX, and more. Mon, May 8 2017 11:52 pm EDT How comfortable is the pillow? Your Sunrise Smart Pillow is ultra comfy. We designed it with only the highest quality premium memory foam. It is rated Medium to Medium-firm. Mon, May 8 2017 11:52 pm EDT Will it be possible to bend the pillow in half for double thickness? Yes! Sunrise Smart Pillow is bendable, durable, even dropable. Mon, May 8 2017 11:52 pm EDT When will the app be released for download? September 2017 Tue, May 9 2017 10:29 am EDT Why does the Early Bird price keep allowing for more early birds? Our team has opened up this $99 price tier for everyone (on Kickstarter). It is a popular marketing strategy amongst successful Kickstarter projects. This pricing strategy is how our marketing department--along with many other projects--have elected to use for our campaign. Tue, May 9 2017 10:29 am EDT ?  ""]"
328,2328,['   ']
329,2329,['   ']
330,2330,['   ']
331,2331,['   ']
332,2332,['   ']
333,2333,"[' How do I pick the pins I want? At the end of the kickstarter campaign (20 days), you will get a survey in your email ( the one you used to sign up with kickstarter).  This survey is based on the amount you pledged and will ask you what pins/add ons you want. Sun, Jun 16 2019 1:31 pm EDT What is the difference between Classic and Pastel pins? Classic vs Pastel: typically the classic version of a pin has brighter colors and a black nickel finish (black lines), while the pastel versions have alternative colors (usually more pastel/light, sometimes they have alt hair colors), and they typically deploy a complementary metal finish (gold line art). Sun, Jun 16 2019 1:35 pm EDT I pledged for x pins as an early bird but I want more, what should I do? Go to the main kickstarter page, and you\'ll see a ""manage pledge"" button on the top right. Click that to increase your tier if you need to.  If the next slot of early birds is taken up, send me a message and I will open another slot for you -- after all, you should get to keep your early bird pricing! Sun, Jun 16 2019 1:35 pm EDT Say I get more than one pin, and I want some classic, and some in pastel -- is it possible? Yes! You can mix and match color options. There will be choices for this on the surveys that come out after the campaign. :) Sun, Jun 16 2019 1:35 pm EDT How do I get add-ons? Go to the main kickstarter page, and you\'ll see a ""manage pledge"" button on the top right. Click that to add additional dollars to your pledge that match the prices in the ""add ons shop"" section of the main kickstarter page. Sun, Jun 16 2019 1:35 pm EDT Will I be able to get add ons after the campaign is over? Most likely, yes.  They will either be up for pre-order, or will go up on my shop.  But pledging to the campaign is the fastest way to get it -- Kickstarter backers are priority 1 in terms of getting their stuff the fastest.  :) Sun, Jun 16 2019 1:38 pm EDT ?  ']"
334,2334,['   ']
335,2335,['   ']
336,2336,['   ']
337,2337,['   ']
338,2338,['   ']
339,2339,['   ']
340,2340,['   ']
341,2341,['   ']
342,2342,"["" Hey, what about the motorcycle parking? The parklet is replacing a car space, and the motorcycle parking is turning into bicycle parking, roughly. We (DNA) actually petitioned to get those 6 metered motorcycle spaces installed, way back when. But then in the intervening decade, the Cycle Gear motorcycle shop moved in right across the street from us, and they installed eighteen *free* motorcycle spaces on Harrison at 11th. They're literally 50 feet away. Once the parklet is installed, if it turns out that the difference between 18 and 24 motorcycle spots on the same block is actually significant, we'll start the process of turning another car space into metered motorcycle parking. We'll see! Many members of our staff ride motorcycles, so we'll know right away. Trying to roll this change into the parklet permitting process at the beginning likely would have delayed the whole project by another year. The bureaucracy is even more horrible than you can imagine. Wed, Jul 31 2013 2:13 pm EDT What about smoking? It's illegal to smoke with 15' of the entrance of a business, and the parklet is within that distance of the restaurant, so there will be no smoking in the parklet. And yes, we will be enforcing this. Wed, Jul 31 2013 2:13 pm EDT Can I drink a beer outside? Sorry, no. The parklet is not a part of the restaurant, it's technically a public park. And it's illegal to drink in public parks (ha ha, right). But more importantly, you'd get us in trouble for it, so no booze in the parklet. Wed, Jul 31 2013 2:13 pm EDT But I can eat there, right? Absolutely! You can sit out there and enjoy the day with your food and non-alcoholic beverages, whether purchased from DNA Pizza or from somewhere else. The parklet will be available to everybody. Wed, Jul 31 2013 2:13 pm EDT ?  ""]"
343,2343,['   ']
344,2344,"["" So what's the show about? This show will be a hub to bring people from around the world together on a variety of topics and ideas.  Connecting the internet, cellular networks and land lines, in person interviews and on the street dialogue, and the written word together in a live experience for us all to enjoy. So what's it about?  Everything that we talk and think about, unfiltered and unedited, real people with ideas and opinions sharing with the world. Sat, Nov 9 2013 11:03 am EST How much is a good donation? Any amount is great!  Your donations to this project can help bring people together, and will establish a place for us all to connect and make a difference! Sun, Nov 17 2013 11:39 am EST What will happen if the funds exceed the goal? The goal amount will get this show running very strong online and will allow me to open all the doors of communication needed to effectively run a show of the highest quality. Any additional funds will be put towards reaching out further on the internet and potentially AM and FM broadcasting, XM and satellite and so on.  The sky is truly the limit, and your donations can make connecting with the world through more expensive and traditional radio methods possible. Sat, Nov 9 2013 11:11 am EST What are some of the ways I will be able to participate? Here's a short list of the ways I will be taking calls and getting people onto the show: If more funding comes through more ways to talk live on the show will be added. Sat, Nov 9 2013 11:20 am EST Are you offering advertising time slots? Yes!  Part of my donation rewards are dedicated and regular time for advertisements.  After the show is live the price of advertising slots will have to go up, this is a great time to get a deal on getting your product or business out there! Sat, Nov 9 2013 11:23 am EST ?  ""]"
345,2345,['   ']
346,2346,['   ']
347,2347,['   ']
348,2348,['   ']
349,2349,['   ']
350,2350,['   ']
351,2351,['   ']
352,2352,['   ']
353,2353,['   ']
354,2354,['   ']
355,2355,['   ']
356,2356,['   ']
357,2357,['   ']
358,2358,['   ']
359,2359,['   ']
360,2360,['   ']
361,2361,['   ']
362,2362,['   ']
363,2363,['   ']
364,2364,['   ']
365,2365,['   ']
366,2366,['   ']
367,2367,['   ']
368,2368,could not find faqs
369,2369,['   ']
370,2370,['   ']
371,2371,['   ']
372,2372,['   ']
373,2373,['   ']
374,2374,['   ']
375,2375,"["" Can I still get the Tokens from the first Classic Art Token project? Yes, we have a limited number of Full Sets available for backers of Classic Art Tokens: Marble Edition. Also, the Vintage, Legacy and Commander Token Collections from the first project will be available as options when you complete your Backer Survey. Tue, Sep 20 2016 2:36 pm EDT Can I get singles after the project ends? Single Tokens will be available to Backers as Add Ons when you complete your Backer Survey.  Once all Rewards have been fulfilled, we will be creating an Online Store to make all Tokens from both projects available for sale. Tue, Sep 20 2016 2:36 pm EDT Can you really use these images for the project? Yes!  Every image is of art in the public domain.  The artists passed away more than 70 years ago and, for the vast majority of countries, their copyright expires after that period of time.  Every image used was obtained from a license-free or attribution-required source to ensure that no copyright claims could be made on the digital images.  We've taken every precaution possible to ensure that all images are truly within the public domain and useable for this project. Tue, Sep 20 2016 2:36 pm EDT Do you have a (insert Token type here) Token planned for the project? With over 144 Tokens printed in the first project and up to 180 planned for Classic Art Tokens: Marble Edition, there is a very good chance that we have either made the Token you are interested in already, possibly with multiple variations, or it will be included in this project.  We want to make all of those obscure, never-before-seen-in-print Tokens a reality just as much as you.  The best way to make it happen?  Back Classic Art Tokens: Marble Edition and spread the word to your friends and playgroups. Tue, Sep 20 2016 2:36 pm EDT Will my Rewards arrive before Christmas? We will be doing everything within our power to get your Reward to you as soon as possible.  We've cut the time table to the bone and will be going to print on some items as soon as the funds are released from Kickstarter. Tue, Sep 20 2016 2:36 pm EDT ?  ""]"
376,2376,['   ']
377,2377,['   ']
378,2378,"["" How does shipping work? To make sure we provide reasonable and accurate shipping rates for you, we'll be charging for shipping after the campaign ends. To get an idea of how much that will cost, we provided a menu that shows the estimated shipping costs on the campaign page. For more details on shipping check out Update #2. Fri, Mar 27 2020 9:49 pm EDT Where can i pick the color & size? After the campaign ends, we'll send you a survey that goes out to all backers. Here you will be able to choose the color, size, and any additional add-ons. Fri, Mar 27 2020 9:49 pm EDT Will you have my size? To help us make your size, and to take the guesswork out of sizing head over to UPDATE #4 and fill out the survey over there with your measurements. We'll do our best to offer sizing that will fit each and every backer perfectly. Fri, Apr 10 2020 12:42 pm EDT What length will the robe be? Ideally, the robe should sit comfortably in your mid-calf region. Below the knees and over the ankles. The reason it looks shorter in the video is that we had used an older prototype to shoot. Tue, May 5 2020 11:05 am EDT Do you make other bath products as well? Yes, we do. You can view our full selection on our website at www.casamera.com Tue, May 5 2020 1:47 pm EDT ?  ""]"
379,2379,"["" Is this the final design or just a prototype? The BESK you see in the video is just a prototype. The one that we will be sending out will have more features and could potentially look a little different. The prototype is to show what BESK main functions are and where you could use it. Wed, Aug 5 2020 3:03 pm EDT What happens if you don't reach your goal? Unfortunately if the goal isn't met we don't receive any money and all backers will retain their money they pledged to the campaign. Wed, Aug 5 2020 3:57 pm EDT When will I get my Besk ? Our deadline to get BESK to everyone that preorders is August 2021. There is a possibility per-orders could be fulfilled sooner! Wed, Aug 5 2020 3:57 pm EDT ?  ""]"
380,2380,['   ']
381,2381,['   ']
382,2382,['   ']
383,2383,['   ']
384,2384,['   ']
385,2385,['   ']
386,2386,['   ']
387,2387,['   ']
388,2388,['   ']
389,2389,['   ']
390,2390,"[' In the photo for the Kickstarter Rewards, there is a picture of a blu-ray version of the DvD yet I haven\'t seen in the donation descriptions how you get that. If we successfully fund the Kickstarter and then successfully fund the first stretch goal, the Blu-Ray will become ""unlocked"" for you to either purchase separately or as an upgrade to your current standard edition #ONF2014 LIVE! DVD pre-order. Thu, Jun 19 2014 1:34 am EDT The CD Pre-order starts at the $25 donation correct? Do you get the CD ONLY at that mark or is it included in all the donations above $25? The same question goes for the DvD and the combo donation marks. To rectify the confusion, we have posted a ""Rewards Matrix"" to visually show which items come with which tiers.  I hope this helps explain it better! Thu, Jun 19 2014 1:32 am EDT ?  ']"
391,2391,['   ']
392,2392,['   ']
393,2393,['   ']
394,2394,['   ']
395,2395,['   ']
396,2396,['   ']
397,2397,['   ']
398,2398,['   ']
399,2399,['   ']
400,2400,"["" How can I buy multiple rewards in one transaction? This is an issue which we are getting a lot of questions about. It comes up every day on Kickstarter. We guess they've introduced this one pledge per person measure to combat fraud, but we didnt know about it before we went live. Kickstarter's advice is that when you select the first item you want to buy, you increase your pledge for that reward item by the total value of the other reward(s) you want to buy - including postage where applicable - and send us a message through the site telling us what the extra pledge value is for. Your message then gets stored next to your name on our Backers List, so nothing escapes our attention. Your full postal addresses and postage details will be collected at the end of the campaign through an email survey mechanism which Kickstarter have set up for Project Owners to communicate with their Backers. Please contact us through the site, or send an email to kath@hopperprojects.com if you have any further queries about this, or if you think we could make our advice even more clear. Thanks so much for your support and your interest in the project. Sun, Aug 21 2016 1:15 pm EDT ?  ""]"
401,2401,['   ']
402,2402,"["" What is the date for International Story Day? We haven't set a final date because we want to see what kind of numbers we are working with first. The event will definitely be during the second half of summer. We are shooting for sometime in August or September, and the backers will be able to help vote on the final date. Sun, Apr 28 2013 4:23 pm EDT ?  ""]"
403,2403,['   ']
404,2404,['   ']
405,2405,['   ']
406,2406,['   ']
407,2407,['   ']
408,2408,['   ']
409,2409,['   ']
410,2410,['   ']
411,2411,"["" How do I know if SmartCase fits my Smartphone? Wed, Jan 9 2019 1:16 am EST I own a Smartphone model which is not included in the stretch goal full additional model list, what should I do? We invite you to share your model in the comments section, so we will know what additional models we should produce SmartCase for! We will not leave you unsecure! Wed, Jan 9 2019 1:16 am EST I backed the campaign today, but upgraded my device before delivery day. What should I do? Don't worry, near delivery day we will reach out to you to get your needed SmartCase model. Wed, Jan 9 2019 1:16 am EST I would like to have a SmartCase, but my phone is not on the list. Why should I back SmartCase campaign? Wed, Jan 9 2019 1:16 am EST ?  ""]"
412,2412,['   ']
413,2413,['   ']
414,2414,['   ']
415,2415,"[' Can I get a deck of the Coven? The Coven deck is extremely limited, only a few remain, but send me a message to find out more :) Sun, May 15 2016 3:29 am EDT Why are there limited rewards when they look the same? When I original launched the campaign I neglected to remove the shipping cost for US backers as advertised in the reward description. The only way for me to correct this was to duplicate the rewards and lock down the incorrect ones. If you are a US backer in this reward you would have got a message from me to change over to get the free US shipping. If you are outside of the US and are in one of these limited rewards you don’t need to do anything as it is the same as the other reward. I’ve contacted Kickstarter to see if there is anything else they can do but their answer was NO! So I have to have the rewards like this or start over :( (sigh) Sorry about the confusion and I hope that it doesn’t discourage potential backers. If anyone is concerned or has any questions please feel free to send me a message :) Sun, May 15 2016 3:29 am EDT ?  ']"
416,2416,['   ']
417,2417,['   ']
418,2418,['   ']
419,2419,['   ']
420,2420,['   ']
421,2421,['   ']
422,2422,['   ']
423,2423,['   ']
424,2424,['   ']
425,2425,['   ']
426,2426,['   ']
427,2427,['   ']
428,2428,['   ']
429,2429,['   ']
430,2430,['   ']
431,2431,['   ']
432,2432,['   ']
433,2433,['   ']
434,2434,"["" I don't have the money right now to back the deck, can I buy decks from you later? I will not guarantee that I will have left over decks later to sell, but Kickstarter will allow you to make pledges and won't charge you until the campaign is over. That's the reason why you should grab a pledge tier now before the campaign is over and won't be able to grab from anywhere else beside eBay Mon, Jan 29 2018 8:39 pm EST ?  ""]"
435,2435,"[' Who are you? Wed, Jan 20 2021 9:32 pm EST How do I choose my design? After the Kickstarter ends (February 6th) and is fully funded, surveys are sent to all backers for sizing and design preferences through email & Kickstarter. Wed, Jan 20 2021 9:32 pm EST When will I get my order? Production will begin Mid-February and packages will be shipped out in March. Due to delays in domestic shipping services affected by the pandemic, we cannot supply guaranteed arrival dates. Wed, Jan 20 2021 9:33 pm EST Do you ship Internationally? Currently no, we only ship within the US. We are hoping to expand to international orders in the future. Stay tuned for when our site launches! Fri, Jan 15 2021 9:52 pm EST What does ""Katerami"" stand for? Katerami is a combination of our names (Kathy, Teresa, and Amy)! Fri, Jan 15 2021 10:00 pm EST ?  ']"
436,2436,['   ']
437,2437,['   ']
438,2438,['   ']
439,2439,['   ']
440,2440,['   ']
441,2441,['   ']
442,2442,['   ']
443,2443,"[' Can I add on another....? Yes!  You can add to your reward pledge to get additional books, prints, and other items at the values listed below.   When the project is over you will get a survey asking for your address and which (if any) items you pledged extra to add on so I know which items you wanted. ADDITIONAL BOOKS (after pledging for at least one) are $16 each as add-ons in the US and $20 as add-ons international (sorry, the postage is just more expensive).  If you want a lot of books and to arrange pick up in person etc please contact me. ADDITIONAL PRINTS are $8 for the first one added and $5 five each after that (I will have at least ten different ones to choose from). STOCKING STUFFER SETS can be added to any reward for $15 US or $18 international. Please ask if you have additional questions. Thu, Sep 5 2013 6:51 am EDT ?  ']"
