,faq,num_faq
718,"["" Quelle est la date de publication de «Ultra-ordinaire: Odyssée d'un coureur» La date de publication prévue par les Éditions de l'Homme est le 17 mars 2021 au Québec. Thu, Aug 27 2020 7:47 am EDT Comment sont utilisées les contributions? Pour chaque exemplaire commandé, je vais acheter, dédicacer, emballer et expédier «Odyssée d'un coureur» à chacun de vous, toutes ces étapes ayant un coût fixe, peu importe que le projet soit à 100% ou 999%. Oui, le livre sera disponible partout en librairie à partir du 17 mars 2021 (à 29,95$+tx), mais il ne sera pas dédicacé, alors c'est moins bien! Sun, Aug 30 2020 8:55 am EDT Quelles sont les photos disponibles pour impression en grand format? Les choix seront publiés bientôt, mais il est déjà possible de consulter cette planche qui contient toutes les œuvre qui seront imprimables: https://photos.app.goo.gl/M5xS5RSh3LqHVvZc6 Sun, Aug 30 2020 8:57 am EDT ?  ""]",3
719,['   '],0
720,['   '],0
721,['   '],0
722,['   '],0
723,"["" Where will the Dog Catcher Card Game be published/manufactured? All of the Kickstarter editions of the Dog Catcher Card Game will be printed in the US.  We have partnered with the same card game publisher through the entire prototyping process. Sat, Sep 26 2020 6:29 pm EDT How long does it take to play Dog Catcher Card Game? With 4 players, one hand takes about 25 minutes and there will be 3 winners and 1 non-winner (loser seems so harsh).  But for a full night of entertainment, play multiple hands for points. Sat, Sep 26 2020 6:30 pm EDT How do we keep score in Dog Catcher Card Game? As you play, each player is giving dogs homes by winning them.  At the end of hand, each of the winning players counts the number of dog cards that they have in their home stack.  You can set a winning score or number of hands to play. Sat, Sep 26 2020 6:30 pm EDT How do I win? There are 2 ways to win a single hand.  You can win all the dogs passed to your neighborhood and have no cards left in your hand.  Or, you can win all the dogs passed to you and then pass all the dogs in your hand to the next player. Sat, Sep 26 2020 6:30 pm EDT What is the winning strategy for Dog Catcher Card Game? We don't want spoil the experience and as game developers, none of us wanted to reveal our own strategy.  The important thing to know is that there are several strategies to win, not lose, and rack up points.  You'll have fun figuring out what works for you. Sat, Sep 26 2020 6:30 pm EDT Can more than 6 players play? Of Course!  Just combine decks (you'll need 2 decks), remove the extra dog catcher card and remove one turn around card. Sat, Sep 26 2020 6:30 pm EDT If a player passes me the Dog Catcher Card, can I still win dogs? Yes, you can still win dogs passed with the Dog Catcher card for points, but it ends your turn because you will not have won all the cards passed to you. Sat, Sep 26 2020 6:30 pm EDT How are the expansion packs used? It's fun to change it up! Plus, we know you want to play with your favorite breed. That's where the expansion packs come in! There are a couple of ways to use the expansion packs. You can replace any breed in the deck with an expansion pack breed and play the game normally. But, if you're more adventurous, you can ADD the expansion pack breed to the deck and make a larger deck. The game will become even more challenging. Sat, Sep 26 2020 6:30 pm EDT ?  ""]",8
724,['   '],0
725,['   '],0
726,"["" What sizes are available? Unisex sizes Small through 5XL. Women's sizes are also available but ONLY through this Kickstarter, normal print runs of these shirts are unisex-only. Sat, Mar 21 2015 3:25 am EDT Size charts? Tue, Mar 24 2015 4:27 pm EDT Can I get more than one shirt? Yes! Just add $25 per shirt to your initial pledge, for any amount of shirts! No extra shipping costs, as a thank you to everyone participating in the Kickstarter. :) Tue, Apr 14 2015 11:20 am EDT ?  ""]",3
727,['   '],0
728,['   '],0
729,['   '],0
730,['   '],0
731,['   '],0
732,['   '],0
733,['   '],0
734,['   '],0
735,['   '],0
736,['   '],0
737,"["" When will we start to ship? We'll start to ship by September 2019. Mon, Jul 22 2019 10:10 am EDT What is ICUERO Wallet Stand？ ICUERO Wallet Stand is an add on accessory for iPhone. It is a slim wallet which provide portrait and landscape viewing function to the iPhone users. Mon, Jul 22 2019 10:29 am EDT How to install ICUERO WALLET STAND？ It is fairly easy to install. Fix the transparent film on the 3M adhesive and then fix the ICUERO Wallet Stand to the back of iPhone. If you are using a protective case, you may not need to apply the transparent film. Mon, Jul 22 2019 10:29 am EDT Why there are transparent films in each package? The transparent films are for iPhone users who wish to install the ICUERO directly on the iPhone. Mon, Jul 22 2019 10:29 am EDT Which iPhones are supported? We support iPhone 6s / 7 / 8, iPhone 6s Plus / 7 Plus / 8 Plus, iPhone X / XS, iPhone XR / XS MAX. Mon, Jul 22 2019 10:29 am EDT Would future iPhone be supported? Development is underway now. Mon, Jul 22 2019 10:29 am EDT What kinds of protective cases will be supported? We recommend normal plastic case without special coating, PU cases, do not use on cases that coated coating. Mon, Jul 22 2019 10:29 am EDT Why there is a magnet piece in the package? The magnet piece is for make sure the ICUERO is firmly affixed to the back of iPhone. We strongly suggest you use the magnet piece. Mon, Jul 22 2019 10:29 am EDT Will ICUERO Wallet Stand interfere with the wireless charging? The materials used in ICUERO will not interfere with the wireless charging, although we strongly suggest user do not put more than 1 card into the card slot when using wireless charging. The other factor is the power of the wireless charger. Mon, Jul 22 2019 10:29 am EDT What about Android phones? We would be glad to support different smartphones. As there are thousands of different Android phones in the market, we suggest user use our dimension guide to see if ICUERO WALLET STAND fits well with the Android phone in question. For most cases, iPhone 8 Plus version may be suitable to majority of the Android phone. Please kindly refer to the dimension of each ICUERO WALLET STAND to determine if your phone is supported. Wed, Jul 24 2019 1:59 am EDT ?  ""]",10
738,"[' Where can I read the script? The script is currently on Amazon. Check out this movie project: The Anti-Love Story https://studios.amazon.com/projects/104434?ref_tag=twitter #Project via @AmazonStudios Wed, Mar 9 2016 11:31 am EST Are the filmmakers professionals Yes.  We have managed to get professional sound people, photographers and cinematographers involved that really believe in the script and the movie. Wed, Mar 9 2016 11:33 am EST Where can I see the trailer? The first version of the trailer is on YouTube.  https://youtu.be/RvLEoXozwQI Wed, Mar 9 2016 11:33 am EST ?  ']",3
739,['   '],0
740,['   '],0
741,['   '],0
742,['   '],0
743,['   '],0
744,"["" What sizes are available? We'll produce the following sizes for Men's Edgartown & Montauk styles and Women's 'Sconset & Rye styles. Please see size guide for further details. Wed, Jul 15 2020 7:35 am EDT How will I choose style & size? We will send out surveys to collect final order details. You will be able to select style, color, and sizes then. Wed, Jul 15 2020 7:35 am EDT What are the cleaning & care instructions? As with all knits, washing breaks down the structure of the garment over time so we always recommend hand wash or spot clean when available, however, you can machine wash our SeaThread Sweaters on cold and lay flat to dry. You can also use a cool iron when needed. Wed, Jul 15 2020 7:35 am EDT What is your exchange policy? We want you to love our goods no matter what. If you're not satisfied with your purchase, we'll gladly accept exchanges within the US. Exchanges are not guaranteed due to limited stock, but if your desired style/size is available we'll make it happen. Additionally, we provide a lifetime guarantee and will exchange for store credit if the goods are received in like-new condition. Please see more on The Long Wharf Guarantee here: https://longwharfsupply.com/pages/the-long-wharf-guarantee Wed, Jul 15 2020 7:35 am EDT Who is responsible for international import fees, customs, duties, and VAT? You, the backer/customer, are responsible for any fees that may be applied when shipping internationally. This includes international import fees, customs fees, duties, and VAT. The good news is we are shipping anywhere in the world so you'll have access to our SeaThread Sweaters wherever you are. Please note that all international sales are final and we can not accept returns or exchanges. Wed, Jul 15 2020 7:35 am EDT Contact If you have any further questions, please do not hesitate to reach out hello@longwharfsupply.com. Wed, Jul 15 2020 7:35 am EDT ?  ""]",6
745,['   '],0
746,['   '],0
747,['   '],0
748,['   '],0
749,['   '],0
750,"["" I don’t get it. Who is this for? Anyone who wants to make a statement. And ladies, if you've been looking for an athletic fit romper, this is the garment for you. Wed, May 17 2017 6:26 pm EDT Why can’t I put in my size or style when I check out? Not to worry, that’s just how Kickstarter works. We’ll be reaching out soon to confirm your size and style. Wed, May 17 2017 6:26 pm EDT I NEEEED this for [Insert Party X/Y/Z] on [Insert date later this summer]. When will these be ready?? We’re right there with you- we want to see our RompHims frolicking in the sun and dancing the night away as soon as possible. We are committed to getting the 4th of July RompHims to backers in time for the holiday, the Early Bird Specials in July, and the rest of the orders in August. That said, we will be trying our hardest to get all orders out by the end of July to give you as long a #RompHimSeason as we can. Wed, May 17 2017 6:26 pm EDT I’m a bit worried about the sizing because I’ve never worn a romper. Do you accept returns? Not officially, no. We will accommodate returns to the best of our ability (and as inventory allows), but I wouldn’t plan on that. If you’re on the border of two sizes, it could make sense to size up because you can always take the RompHim to your tailor if needed. Wed, May 17 2017 6:26 pm EDT I love some of the styles in the video, but I can’t see them on the Kickstarter. Are you selling them anywhere? Not yet. We wanted to offer our first run in a limited number of styles to make sure we weren’t the only ones who loved the idea of RompHims. The response has been overwhelming- which is why once our Kickstarter closes and this round of product is made and shipped, we’ll be debuting new colors, prints, and fabrics via our website. Wed, May 17 2017 6:26 pm EDT I ordered the splatter print but now it's listed as sold out- will I still get it? You will! For those who ordered by the time our [Splatter print sold out] update went out on 5/19, you are guaranteed to receive your splatter print by August. Mon, May 22 2017 5:39 pm EDT ?  ""]",6
751,['   '],0
752,['   '],0
753,"[' How many colors/styles do you have? We focused our efforts on developing a state-of-the-art product for optimal comfort and for this we had to concentrate in only one functional and ideal design. This being said we have a classic and slim fit. As for colors we have 4 colors available. Sat, Oct 24 2020 6:16 pm EDT How is possible for these shirts to be waterproof and breathable at the same time? We use a waterproof/stain proof agent that allows for moisture to get out but does not allow it to get in. Sat, Oct 24 2020 6:16 pm EDT Where do I choose my size and give my delivery address? A couple of days/weeks (depending on your reward level) after the campaign is finished, we will send you a survey where you’ll need to choose your size and input your desired delivery address. You’ll also be able to get add-ons on this survey. Sat, Oct 24 2020 6:16 pm EDT Are these shirts bulletproof? Nope, but that would be pretty crazy. Sat, Oct 24 2020 6:16 pm EDT When will I have to pay? You will be charged at the end of the campaign (October 29th). Sat, Oct 24 2020 6:16 pm EDT What is so special about these Shirts? There is nothing else out there like the Collarfree Future dress shirt. We engineered these shirts to rock your world. Not only will the style allow you to be seen through the crowd but we added all of the features to get you through your day with ease. Sat, Oct 24 2020 6:16 pm EDT When you say “sustainable,” does that mean the shirts are plastic-free (including as plastic both polyester and nylon materials)? Our products are not plastic-free. Our shirts are made from fabric that is made using recycled plastic. Tue, Oct 27 2020 8:01 am EDT Will there be a collared version? Why no collar? We understand that some people like collared shirts. That has been the only option in business attire for some time so it is understandable for change to be unwanted from some. What makes Cheegs unique is our search for innovative fabrics and technology in clothing but also our style. The style is buttonless. The style is collarless. These things are not likely to change as they are at the core of Cheegs. Tue, Oct 27 2020 1:16 pm EDT ?  ']",8
754,['   '],0
755,['   '],0
756,['   '],0
757,['   '],0
758,['   '],0
759,['   '],0
760,['   '],0
761,['   '],0
762,['   '],0
763,['   '],0
764,['   '],0
765,['   '],0
766,['   '],0
767,['   '],0
768,['   '],0
769,"[' What about the shirts? For those who will receive a shirt, please click the \'contact me"" link and provide your name and shirt size. Thanks for supporting us! Thu, Feb 25 2016 2:01 pm EST You reached your goal but I still want to donate Thank you!! We still welcome additional donations to help us do even more!!  Maybe some pretty lamps? Thu, Feb 25 2016 2:04 pm EST ?  ']",2
770,['   '],0
771,['   '],0
772,['   '],0
773,"[' Where do I enter my shirt size / How do I tell you my address? Once the Kickstarter campaign closes in the beginning of March, a survey will be sent out to all backers requesting their shirt size (if they ordered a shirt) and their address so that we can ship you your reward. This is how all Kickstarter camaigns work as it makes the order fulfillment process seamless and enables us to efficiently and accurately ship you all of you amazing stuff. Thanks for supporting Chippo! Fri, Feb 17 2017 6:24 pm EST International Shipping? If you do not live in the US and want to pre-order Chippo, please do the following: Chippo is quite large and expensive to ship! We are currently working on setting up international distribution and we will keep all of our followers updated! Also, depending on where you live, we may be able to send you Chippo for an additional shipping charge. Reach out to us and we will chat! Sat, Feb 18 2017 10:52 am EST ?  ']",2
774,['   '],0
775,['   '],0
776,['   '],0
777,['   '],0
778,['   '],0
779,['   '],0
780,['   '],0
781,['   '],0
782,['   '],0
783,"[' 1.Where can I install the battery camera? You can mount it everywhere you want. The well-designed mount system brings flexibility and allows you to put Litmor Battery camera everywhere in and out a house, an apartment, a hotel room, an Airbnb guest house. Wed, Jul 24 2019 1:49 am EDT 2.What is the power supply request for your battery camera? Litmor® battery camera comes with two 18650 rechargeable batteries. If the daily motion detection time is no more than 8 times, you only need to recharge your camera once a year. Wed, Jul 24 2019 1:49 am EDT 3.Is there an alert or indicator or notification in the app when battery power is low? There is no notification or indicator in the APP when battery power is low at present, but we are going to develop this feature in the future. Wed, Jul 24 2019 1:49 am EDT 4.How to recharge the battery camera power when it is low? Recharge the battery doesn\'t request any special device or take them out. Litmor Battery Cam comes with a charging cable in the package. To charge the device, just simply plug it into the USB port on the device. Wed, Jul 24 2019 1:49 am EDT 5.Can the battery camera be waterproof or weatherproof？ Yes. The battery camera is waterproof and weatherproof. Wed, Jul 24 2019 1:49 am EDT 6.Can I use other batteries? I don’t recommend you use other batteries in case of some potential security risks. Wed, Jul 24 2019 1:49 am EDT 7.Are these compatible with solar chargers thatvare out there already so that we dont need to worry about charging? Also any chance of different colours? The solar charger and more color will be there as a stretch goal of our project. Stay tuned and thank you for your huge support. Wed, Jul 24 2019 1:49 am EDT 8.Do I need to buy additional battery camera after one year? Litmor® battery camera comes with two 18650 rechargeable batteries. So you can recharge it. Wed, Jul 24 2019 1:49 am EDT 9.Why a micro-SD is recommended? Without a micro-SD card, the recorded videos cannot be played just showing the pictures. Wed, Jul 24 2019 1:49 am EDT 10.Does Litmor battery camera use hardwire or battery power? Litmor®  battery camera requires two 18650 rechargeable batteries. There is no additional wiring work. Wed, Jul 24 2019 1:49 am EDT 11.Where is the SD card located in my Litmor battery camera? The micro-SD card installation location is inside the battery camera and covered by the two 18650 rechargeable batteries. Wed, Jul 24 2019 1:49 am EDT 12.How to install your Litmor Battery camera? Wed, Jul 24 2019 1:49 am EDT 13.Where can I download the Litmor App.? Litmor®  App is available on both the App Store and Play Store. Wed, Jul 24 2019 1:49 am EDT 14.How much does the Litmor app cost？ The app. is free for downloading and it is available on both the Play Store and App Store platform. Wed, Jul 24 2019 1:49 am EDT 15.Does Litmor APP can add Litmor Capsule as well as the battery camera? Yes. We have designed a new Litmor® APP that can support both Litmor® Capsule and battery camera and do some adjustments in it, such as the ways to enter settings and go to live view. Wed, Jul 24 2019 1:49 am EDT 16.Is the app for Litmor Battery Cam stable? We are redesigning a new application that fits better for both Litmor®  Battery Cam and Capsule Floodlight. We have a dedicated test department and apply the systematized testing method and steps to make sure the Litmor App. stable and meet backers\' requests. Wed, Jul 24 2019 1:49 am EDT 17.How to change Litmor APP password, language, device nickname and device profile photo in Litmor APP? Wed, Jul 24 2019 1:49 am EDT 18.How can I check my Litmor APP version? Please click the menu key in the top left corner in home page and click the “About” option to check the Litmor APP version. Wed, Jul 24 2019 1:49 am EDT 19.How can I update my Litmor APP version? When a new Litmor®  APP version is released, there will be a prompt message when you open Litmor®  APP to remind you to update Litmor APP version. You just need to click the update button to update it. Wed, Jul 24 2019 1:49 am EDT 20.How to contact Litmor customer service in Litmor APP? Please click the “ ” icon in the top left corner in home page and click the “Support” option to contact Litmor®  customer service Wed, Jul 24 2019 1:49 am EDT 21.How to sign up a Litmor APP account? After downloading the App. You can sign up in the App., enter your email the system will send you a verification code to your inbox. If you don’t receive it, you can have the application send again or check your email spam. Wed, Jul 24 2019 1:49 am EDT 22.Can I sign up with my social media account? Yes. You can sign up with your social media account on the application login page. Litmor® App. supports Facebook and Twitter accounts. Wed, Jul 24 2019 1:49 am EDT 23.What can I do if I forget my password? On the login page, click Forgot Password, input your email address to get the verification code. If you don’t receive it, you can have the application send again or check your email spam. Wed, Jul 24 2019 1:49 am EDT 24.What can I do if I cannot receive a verification code? If you don’t receive the verification code, please try it again. If you still cannot receive the verification code, please contact Litmor®  customer service and send email to support@litmor.com Wed, Jul 24 2019 1:49 am EDT 25.Can I use the Litmor APP on a tablet? I don’t recommend using Litmor APP on a tablet. Because we haven’t done some compatibility test between a tablet and the Litmor® APP. Wed, Jul 24 2019 1:49 am EDT 26.How can I do if I cannot log in Litmor APP after signing an account on Litmor website? Litmor APP account doesn’t support signing up on Litmor website. You need to sign up a Litmor APP account with your email address on your phone Wed, Jul 24 2019 1:49 am EDT 27.Can the same Litmor APP account log in multiple phones to watch the device live view at the same time? No, a Litmor APP account cannot be used by multiple persons to watch the device at the same time. But you can share your device with another person by account or QR code. Sharing device is limited to 2 persons to watch the device at the same time. Wed, Jul 24 2019 1:49 am EDT 28. Can I use 5GHz Wi-Fi to setup Litmor battery camera? Your battery camera doesn\'t support 5GHz Wi-Fi. Litmor battery camera only supports 2.4GHz Wi-Fi network. Wed, Jul 24 2019 1:49 am EDT 29.Can I connect my Litmor battery camera to a mobile Wi-Fi hotspot? Connect your Litmor battery camera to a mobile Wi-Fi hotspot is doable. However, it is not recommended. Since a mobile Wi-Fi hotspot comes and goes that make is unreliable, and It may cause unexpected data costs. Wed, Jul 24 2019 1:49 am EDT 30.I changed my router or password or Wi-Fi name; how can I configure my camera to connect to the internet again? Change the configuration of the Wi-Fi will cause your battery camera offline. To connect the device to the internet you need to do the setup process again. Please go to settings and click ""Change WiFi network"" and then you can follow the instructions to change the wifi network. Wed, Jul 24 2019 1:49 am EDT 31.What happens if my Wi-Fi connection goes down? After your Wi-Fi connection goes down, within 20 minutes after that, the device will attempt to connect the Wi-Fi again. After 20 minutes, you will need to disconnect and connect the power source to reboot the device. Wed, Jul 24 2019 1:49 am EDT 32.What is the Wi-Fi bandwidth request? Litmor battery camera request 2MB bandwidth. Wed, Jul 24 2019 1:49 am EDT 33.How to add the device to Litmor APP? Click “+” icon to add the device and select battery camera to do the WiFi set up process follow up the steps in Litmor APP. Wed, Jul 24 2019 1:49 am EDT 34.Does the battery camera still work without a network? Without a network, the battery camera will still detect movements. But you won’t receive notifications or the alert events. You cannot see the recorded videos in Litmor APP. Wed, Jul 24 2019 1:49 am EDT 35.How to enter Litmor battery camera setting menu? Each device has a separate setting menu. In the setting menu, you can schedule alert, choose a different siren sound, update firmware version and many others. To enter the setting menu, click on the gear icon of the device on the home page. Wed, Jul 24 2019 1:49 am EDT 36.How to delete the device from Litmor APP? You can go to settings by clicking the gear icon and click “DELETE DEVICE”.After deleting the device, all the data won’t exist anymore. Wed, Jul 24 2019 1:49 am EDT 37.How to flip the image? Wed, Jul 24 2019 1:49 am EDT 38.How to change the siren sound? You can change the siren sound in Litmor App. Go the setting menu of the particular device that you want to change, choose siren. You can select a siren sound from 4 different options Wed, Jul 24 2019 1:49 am EDT 39.How can I update the device firmware version? Wed, Jul 24 2019 1:49 am EDT 40.Is there an option to set the siren turn on automatically when a person getting close to my door? Sorry, the function is not available yet. Wed, Jul 24 2019 1:49 am EDT 41.How to go to settings? Please click the “gear” icon in the device list in Litmor APP home page to enter settings Wed, Jul 24 2019 1:49 am EDT 42.How to see live view from your phone? Wed, Jul 24 2019 1:49 am EDT 43.What’s the function of the clock icon in the top right corner of the home page? You can click the clock icon in the top right corner of the Litmor APP home page to the history recorded videos, you can also select the date to check the event videos on that day. Wed, Jul 24 2019 1:49 am EDT 44.What’s the difference between Active and Silent mode in Litmor APP home page? Wed, Jul 24 2019 1:49 am EDT 45.How can I change the live view resolution? The resolution is 1080P and Litmor battery camera doesn’t support adjust the resolution. Wed, Jul 24 2019 1:49 am EDT 46.Use siren in Live view mode. When you receive a notification and found out that there is a stranger hanging around your home. You can use the siren to scare him away. In Live View mode, click the bell icon to trigger the siren Wed, Jul 24 2019 1:49 am EDT 47.Take a screenshot or record a video in Live view mode. When you watch the live view, you can take screenshot and recording video by clicking the buttons on your phone screen. Wed, Jul 24 2019 1:49 am EDT 48.How to play live view in power saving mode? When you watch the live view, you can go to power saving mode by clicking the “ECO” button on your phone screen. Wed, Jul 24 2019 1:49 am EDT 49.Talk to a visitor in Live view mode Litmor battery camera support two-way talk in live view mode. Click and hold the microphone icon, and you can talk to a visitor anywhere around the world. Wed, Jul 24 2019 1:49 am EDT 50.How long will video recording last after a detection? Litmor battery camera will record a movement for 10 seconds. If a movement is always detected, the battery camera will continue to record it after 10 seconds until this movement is gone. Wed, Jul 24 2019 1:49 am EDT 51.Can I see live view on a tablet? Currently, we don’t support desktop or laptop view. Wed, Jul 24 2019 1:49 am EDT 52.How Litmor battery camera see in daylight and darkness During the daytime, Litmor battery can see as far as possible. Its 110-degree camera can see even more extensive than your eyes. After sunset, when a movement is detected, it will trigger the PIR to turn on the LED light. With the active motion lighting, Litmor battery camera can see a full-color night vision. Wed, Jul 24 2019 1:49 am EDT 53.How can I view the history video on Litmor App.? In the live view mode, there is a list below live view, swipe the list you can see the previous message. You can also view former message base on a specific date, click the“today”option in live view mode, you can choose a particular date to watch the previous message on that day. Wed, Jul 24 2019 1:49 am EDT 54.How to delete your camera’s video history and snapshots? Delete the video is easy. In the live view, there is a list of notification, slide the event video toward the left and click “Delete”, then you can delete your camera’s video history and snapshots. Wed, Jul 24 2019 1:49 am EDT 55.What is share device? Wed, Jul 24 2019 1:49 am EDT 56.What is the maximum distance Litmor battery camera can detect people, cars, and animals? The maximum distance battery camera can detect in the daytime and at night is about 6 meters. Wed, Jul 24 2019 1:49 am EDT 57.How to set the motion detection range and motion detection area? Go to settings and click the “motion detection range” to set it and click “Detection area” to set the monitor area. After that, Litmor battery camera will detect the movements appear in the motion detection range and area. The motion detections out of the motion detection range and area won’t notify you. Wed, Jul 24 2019 1:49 am EDT 58.Does Litmor battery Cam have an alert schedule feature?v Yes. You can schedule alert for a different time for Litmor battery camera to work you have installed. To set that goes the setting page, choose Smart alert setting. Wed, Jul 24 2019 1:49 am EDT 59.How to schedule alert？ Through schedule alert, you can customize the alert time base on your personal needs. Each device can be set a schedule separately. To schedule alert, go the setting menu, find Smart alert setting, inside Smart alert setting you can set alert scheduling, you can set up to 3 different scheduling for each of your Litmor battery cameras. Wed, Jul 24 2019 1:49 am EDT 60.How do motion detection and notification work? Wed, Jul 24 2019 1:49 am EDT 61.How can the battery camera recognize my family? Please pair the battery camera Bluetooth in your family’s phone Bluetooth system first. After that, when he comes into the detection range with his enabled phone Bluetooth on, he will be recognized as family. Wed, Jul 24 2019 1:49 am EDT 62.Does Litmor battery camera have 24/7 recording? No. Litmor battery camera doesn’t support 24/7 recording. Wed, Jul 24 2019 1:49 am EDT 63.Where are the downloaded videos or the images stored? The downloaded videos and images will be stored in your phone system and photo album. Wed, Jul 24 2019 1:49 am EDT 64.What kinds of storage options come with your battery camera? Wed, Jul 24 2019 1:49 am EDT 65.What happens when the micro-SD card is full? Litmor battery camera supports up to 128GB micro-SD card. When the micro-SD card is full, the new video will overwrite the old contents. Wed, Jul 24 2019 1:49 am EDT 66.What micro-SD cards are supported by Litmor battery camera? Litmor battery camera supports both high speed and normal speed micro-SD card. We recommend you buy the micro-SD card from the following brand: Samsung, SanDisk, Kingston, Toshiba, Benq. Wed, Jul 24 2019 1:49 am EDT 67.How to download the video stored in the micro-SD card? The videos in the micro-SD card are encrypted and you cannot download them or see them directly. Please click the clock icon on Litmor APP home page or go to live view page to see the recording alerts videos and click the download button on the play page to download the videos to your phone. Then you can also output them to your other devices. Wed, Jul 24 2019 1:49 am EDT 68.Is Cloud storage supported now? No. the clouds storage is under development, it is not available. Wed, Jul 24 2019 1:49 am EDT 69.Is there a way to automatically transfer each video file, after their creation, to an external support on the same network? Or do we have to always take the SD card to a computer and transfer them manually? Per the video file transfer and download. Actually, all the file in the local SD-card is encrypted under the consideration of security and privacy. Therefore, you cannot ready the content in the SD card with your computer. It cannot automatically be transferred. All the video in your local SD card can be found on the storage page of Litmor App, you can download, delete and filter them base on your personal preferences. Wed, Jul 24 2019 1:49 am EDT 70.Is it auto erase old video and re-record in SD card？ Once the SD card is full, the new video will overwrite the oldest video and re-record in the card. Wed, Jul 24 2019 1:49 am EDT 71.Can I use the camera if the temperature outdoors is too hot or cold? Yes. You can. The operation temperature of Litmor battery camera is -4°F to 113°F. Wed, Jul 24 2019 1:49 am EDT 72.How to restart or factory reset the battery camera? To restart and factory reset your Litmor battery camera, click and hold the button as below for about 5 seconds until you hear a sound like “Ding”. Wed, Jul 24 2019 1:49 am EDT 73.Can a Litmor APP add more than one device? Yes, you can add more than one device to your Litmor APP. Wed, Jul 24 2019 1:49 am EDT 74.What’s the Day Brief of the battery camera? You can see total event alerts recordings in the day and how many the notifications you received. The frequency for you to watch the live view and use siren and 2-way talk will also show up in the Day Brief. Besides, the stranger, family, unknow alerts can be seen directly and clear in the statistical chart in the Day Brief. Wed, Jul 24 2019 1:49 am EDT 75.Can I integrate the video stream to the third-party software? No, the video stream of the battery camera cannot be integrated into the third-party software. Wed, Jul 24 2019 1:49 am EDT 76.Does Litmor battery camera support two-way talk? Yes. It has the two-way talk. Please go to live view page and click the “speaker” icon to talk to the people at your doorway. Wed, Jul 24 2019 1:49 am EDT 77.Does Litmor battery camera support any smart home devices? Yes. Litmor battery camera does work with Google Home and Amazon Alexa. You can try “Hey Google turn on the front door” and “Alexa. Turn on the front door”. Wed, Jul 24 2019 1:49 am EDT 78.How long is the warranty? We provide one year warranty. Within one year if there is non-human damage, we will replace a new one for you. Wed, Jul 24 2019 1:49 am EDT 79.Where can I buy this Litmor battery camera? You can buy it on our Kickstarter page. Wed, Jul 24 2019 1:49 am EDT 80.How can you guarantee the data security from Litmor APP? Litmor battery camera has Bank-level data encryption in case of losing the data. Wed, Jul 24 2019 1:49 am EDT 81.In terms of Google integration will I be able to see a camera feed in the Google home app We are now working on the 3rd party integration includes Google assistant and Amazon Alexa. Ultimately, the goal is to allow our backer to control some of the function of Litmor Battery Cam through remote voice control. Some of them are done. Live feed is one of the functions that we are currently working on. Wed, Jul 24 2019 1:49 am EDT 82.Can the led be desactivated? The LED light cannot be deactivated with the current design. But since you are not the only backer asked about this question. I will make sure that our product management team hear your voice. Wed, Jul 24 2019 1:49 am EDT 83.What about compatibility with apple echo system? Homekit? Siri? Apps? In terms of 3rd party integration. We are supporting voice control via Alexa and google assistant. HomeKit is not there yet. Wed, Jul 24 2019 1:49 am EDT 84.Is the device CE certified? Yes. Litmor Battery Cam is CE certified. Wed, Jul 24 2019 1:49 am EDT 85.What consumer data will your app/company collect, use or sell for your own or 3rd party companies? Wed, Jul 24 2019 1:49 am EDT 86.Is there security to prevent I got stolen or lost? If someone is attending to move your camera, it will trigger the built-in siren and start recording at the same time. Wed, Jul 24 2019 1:49 am EDT Do I need to pay the tax fees? For some countries like US, Australia, Japan, none of our pledges exceed the tariff threshold. For backers from the Euro Union and other countries, we will work with our professional logistics partners to solve your concern under the legal framework. Therefore, both parties do not need to worry about the custom ticket surprise. Mon, Aug 5 2019 1:45 pm EDT Does Litmor Battery Cam support NAS? Litmor Battery Cam doesn’t support NAS right now. But we will consider it in the future. Mon, Aug 5 2019 1:45 pm EDT Does Litmor Battery Came have solar panel charger? Mon, Aug 5 2019 1:45 pm EDT Is it possible to configure with WiFi hotspot then disconnect? Mon, Aug 5 2019 1:45 pm EDT Would this work as a trail cam in the woods without WiFi? Litmor Battery Cam is an IP based device; it cannot work without a WiFi connection. But if you will be able to connect it to a WiFi Hotspot, you can use it anywhere you like. In the woods and your car. Mon, Aug 5 2019 1:45 pm EDT What languages will be supported via the App? There are four different languages will be supported in the App. After shipping the pledge, including English, French, Chinese, and German. Mon, Aug 5 2019 1:45 pm EDT Will you develop other mounts/holder for the device? From the current pledge, we have two different mounts for the device. One is Litmor 360-degree mount; another one is an optional mount with crews. You will find the usage GIF of the optional mount in the project update. Mon, Aug 5 2019 1:45 pm EDT How did you compare your camera with Blink XT2? Mon, Aug 5 2019 1:45 pm EDT If I have to take it out to charge it or clean it. Is it going to trigger the alarm? There is a setting in the App. It allows you to disable the siren before you are trying to remove the camera. Mon, Aug 5 2019 1:45 pm EDT ?  ']",95
784,['   '],0
785,['   '],0
786,['   '],0
787,['   '],0
788,['   '],0
789,['   '],0
790,['   '],0
791,"["" For those of us that opted for the first book and/or the AIX Records albums, when will they be made available? As soon after the campaign ends, I'll get the book and albums out. Wed, Oct 28 2020 6:26 pm EDT ?  ""]",1
792,['   '],0
793,['   '],0
794,['   '],0
795,['   '],0
796,['   '],0
797,['   '],0
798,['   '],0
799,['   '],0
800,['   '],0
