,index,faq
739,939,['   ']
740,940,['   ']
741,941,['   ']
742,942,['   ']
743,943,['   ']
744,944,['   ']
745,945,['   ']
746,946,['   ']
747,947,['   ']
748,948,"[' I want to play the current version, what should I do now? There are 3 types of users: guest, account and Facebook user. If you press play without registering or logging on the site, you will be automatically seen as a guest. Unlock the full features by making an account on http://thedragoncode.com or log in with Facebook. Mon, May 4 2015 9:24 am EDT Do I have to download anything to access be able to play the game? Not if you are playing in a browser, the game is played as an online application on all media devices. If you want the android or iOS app, you can download those for free from Google Play and iTunes. Mon, May 4 2015 9:24 am EDT Do I need to pay anything to play the game now? No, The Dragon Code is a free online game. Mon, May 4 2015 9:24 am EDT Is there an age restriction to play the game? No. Players of all ages are welcome to participate.  Our apps are rated 3+ Mon, May 4 2015 9:24 am EDT ?  ']"
749,949,"[' I\'m an early bird and want to get extra add-on rewards and decks. Can I add the correct amount to my pledge and get those other rewards? Yes you can! I\'ll be utilizing BackerKit once the campaign is over so that you can get everything else you want. :) Wed, Jul 15 2020 12:11 pm EDT Is this deck compatible with older versions of Dungeons and Dragons, or just 5th Edition? While the instruction booklet might not be compatible with older versions of Dungeons and Dragons, the cards are still the same from when it was first published, and should still work! You\'ll just need your DMG from your edition to make sure your effects are compatible with your game. Wed, Jul 15 2020 12:11 pm EDT What size are these cards? Tarot or Poker? Standard Tarot card sized! 2.75” x 4.75"" for reference. Wed, Jul 15 2020 2:10 pm EDT ?  ']"
750,950,['   ']
751,951,"[' Why use Kickstarter for this project? We’re going back to our roots! Brotherwise Games owes our existence to our original Boss Monster campaign in 2012. Since then, Boss Monster has become one of the best-selling hobby games of the past decade. We haven’t needed to crowdfund a Boss Monster board game since 2014. But we have a lot of ideas for how to upgrade Overlord with stretch goals, and we want to make sure everyone hears about it. So we’re headed back to Kickstarter on June 16! Tue, Jun 16 2020 9:46 am EDT Is this an all-new game? Yes. Overlord is an entirely new game set in Arcadia, the retro-inspired world of Boss Monster. It’s designed by new people, it’s a different genre of game, and it doesn\'t have some of the hectic ""take that"" elements of Boss Monster. Both games share the theme of controlling a videogame-style villain in a pixel art world. Beyond that, they’re totally unique! Tue, Jun 16 2020 9:46 am EDT What are the core mechanics? Each turn, you’ll draft one tile and one token from the market. To maximize your Power, you’ll need to find the optimal placement for your terrain tiles, monsters, and dungeon entrances!  As you fill your map, use Portals to move your monsters and Crystals to multiply your Power. With smart placement and clever combos, you can build a truly dangerous map. Many Bosses will compete, but only one will be declared the ultimate Overlord! Tue, Jun 16 2020 9:46 am EDT That sounds cool, but what if I want more Boss Monster? We have good news for Boss Monster fans! This October, we’ll also be releasing Vault of Villains, a 64-card “unifying expansion” that allows you to combine any Boss Monster sets you own. Add Minibosses to any big set, add Explorer cards to a Miniboss game, and add tons of new variety to your game. Vault of Villains will be available as an Add-On for the Overlord Kickstarter (at 20% off MSRP), so you can get them both at the same time! Mon, Jul 6 2020 10:45 pm EDT What is Brotherwise doing to make shipping costs more affordable? This is a large, heavy game packed with tiles and tokens. We\'ve done what we can to limit international shipping costs in regions where we have local fulfillment partners: Canada, EU, UK, Australia, and Asia. In other regions, the costs reflect shipping fewer units over a longer distance. But in all regions, Brotherwise Games is subsidizing a portion of shipping costs for every unit. Current shipping costs are our best estimates; final shipping costs will be charged in Backerkit, our pledge manager. If you add additional games in BackerKit, shipping costs will go up based on the actual cost of shipping. Wed, Jul 8 2020 8:13 am EDT How will this campaign handle ""backer exclusive"" content? Based on our experiences with past campaigns, we want to reward backers with special content, but we also want to avoid creating gameplay exclusives that are never available again. With this in mind, we are offering one true ""backer exclusive"" (the Original Backer token bag) that will be inserted (instead of a black bag) in every copy of Overlord pre-ordered through Kickstarter and Backerkit. Our final stretch goals unlocked the Limited Edition bonus pack. This content will not be included in the standard edition of the game. Any content marked ""Limited Edition"" may still be available in the future (at conventions, on BrotherwiseGames.com, and as part of retailer incentive kits) but will not be included in the majority of our print run. Backers get it first, and get it free! Mon, Jul 6 2020 3:26 pm EDT Are there plans to publish non-English language versions of the game? This campaign is for the English-language edition of Overlord. It is likely that Overlord will be translated by some of our publishing partners around the world, such as Pegasus-Spiele in Germany and Asmodee in France. However, they will probably wait to see US sales before making those commitments, so the earliest we might see such a version would be mid-2021. If you\'re planning to play the game with non-English speakers, it\'s worth noting that the game is not very language-dependent. The only English text is on the (optional) Boss cards. Everything else is communicated with numerals and icons. Mon, Jun 29 2020 2:56 pm EDT Can the tile tower fit in the box? Yes! The tile tower from the Tower Edition is flat-packed. It\'s designed to be easily assembled and disassembled between sessions, and there will be room in the box to accommodate it. Mon, Jul 6 2020 10:45 pm EDT How will Add-Ons work? What is the pricing? Add-Ons are added at the same time you pay for shipping, in our BackerKit pledge manager. It will open 1-2 weeks after the end of the campaign, and will allow you to purchase extra copies of the game, the new Vault of Villains expansion for Boss Monster, and more! All Brotherwise Games titles currently in print, as well as some out-of-print Boss Monster card packs, will be available via BackerKit. Pricing will be shared after the campaign closes, but many items will be discounted. For more details about Add-Ons, check out Update #13: https://www.kickstarter.com/projects/brotherwise/overlord-a-boss-monster-adventure/posts/2882815 Wed, Jul 8 2020 8:15 am EDT Can I get the market board separately as an Add-On? Yes, you may. The tile tower and market board will each be available in BackerKit as Add-Ons, though the price to get them as a bundle is lower than purchasing them separately. Wed, Jul 8 2020 8:16 am EDT Can I pledge just $1 to gain access to the BackerKit pledge manager? Yes. In BackerKit, you will be able to upgrade your pledge by adding The Game ($40) or the Tower Edition ($55). You can also add other Brotherwise products at that time. However, you may not downgrade your pledge in BackerKit. Wed, Jul 8 2020 8:15 am EDT ?  ']"
