,index,faq
277,477,"["" When do I get to choose the word I want for my adoption reward? We will send out a Kickstarter survey on October 17, immediately after the Kickstarter ends. Words will be adopted first-come, first-served, in the order that you backed the project (not the order that you fill out the form). So the earlier you back our Kickstarter, the better! Sat, Sep 19 2015 11:56 am EDT How can I tell what words have already been adopted? Just look them up on Wordnik! If they’re adopted, they will show their adopter’s name. Tue, Sep 15 2015 11:17 am EDT What if someone else has already adopted the word I want? We are sorry. :-( But we’re happy to help you find another beautiful word! Tue, Sep 15 2015 11:17 am EDT What do I do if I want to adopt more than one word? To adopt more words, just add $25 per extra word to your backer donation (for the awards that include adopted words). Please only add extra words at the $25 and $45 levels. If you want extra words at other levels, email us! Tue, Sep 15 2015 9:22 pm EDT I found this word you said was “missing” in another dictionary! We’ve only been checking OED and MW3, as they are the largest, and are often considered the “dictionaries of record” for English. If you found a missing word in another dictionary, that makes us very happy! We’ll still add examples for it, though, to help the people who use Wordnik. Tue, Sep 15 2015 11:17 am EDT Aren’t all these words already in the Urban Dictionary? Some of them definitely are! We think the Urban Dictionary is tops (hi Aaron!), and we have lots of fun using it. But with Wordnik, we want to show direct evidence of how words are used, through real sentences that show how a word is used in context. (And we link you to the source so you can better understand who uses a word, and why.) Tue, Sep 15 2015 11:17 am EDT You keep using that word. I don’t think it means what you think it means. Words often have several meanings or shades of meaning. We encourage discussions! You can look up any word on Wordnik (even if we have no data at all for it yet!) and leave your take in the comments section — just log in first. (But we still recommend against becoming involved in a land war in Asia.) Tue, Sep 15 2015 11:17 am EDT This word is useless! That’s okay, you don’t have to use it! Here, have this word instead, it’s very useful! https://www.wordnik.com/words/croodle Also: was that a question? Tue, Sep 15 2015 11:17 am EDT I want to back your project so I can adopt a word, but you don’t have any data for it. Can I still adopt it? Yes, please adopt it! We will be prioritizing adopted words and adding new data to them (where it exists!) first. Tue, Sep 15 2015 11:17 am EDT Can I make up a word to adopt? Yes! Tue, Sep 15 2015 11:17 am EDT I’d like to back your project but the word I want to adopt has some dumb examples. Can those be cleaned up? As part of our project, we will be refreshing and cleaning sentences across the site, and adopted words will get cleaned up first. Tue, Sep 15 2015 11:17 am EDT Can I access the raw data? We want to be able to make the data we find openly licensed, and we’re looking into ways to do that now. If you have a specific use case in mind, please email us! It will help us with our planning. Tue, Sep 15 2015 11:17 am EDT Will you share with Wiktionary and Urban Dictionary? Yes! We would be very happy if Wiktionary editors used our API to add example sentences to Wiktionary entries. We use Wiktionary definitions, so fair’s fair! Tue, Sep 15 2015 11:17 am EDT What if Oxford and Merriam-Webster start adding all these missing words? We will be very, very happy. (Especially if they work out all the etymologies.) We want all English words to be lookupable! Tue, Sep 15 2015 11:17 am EDT I want the poster! Will you be selling it separately? We won't be selling the Kickstarter poster separately -- that will be unique for backers. If there's interest we may do a different poster. Tue, Sep 15 2015 11:17 am EDT I’m super-into machine learning! How can I find out more about how you’ll find these sentences? We’ll be blogging about the process and sending updates to backers. Tue, Sep 15 2015 11:17 am EDT I want to help Wordnik in a different way! We love volunteers! Email us at feedback@wordnik.com! Tue, Sep 15 2015 11:17 am EDT Does a word have to be in a dictionary before I can use it? Nope. Tue, Sep 15 2015 12:59 pm EDT Does the poster reward include a word adoption? The poster is a stand-alone reward ... but if you really want a joint poster + adoption reward, please let us know! Tue, Sep 15 2015 12:59 pm EDT Who made your video? Matthew Green, of Matthewtown. Check out his Kickstarter: https://www.kickstarter.com/projects/mateoverde/a-twisted-tale-of-romance-outlaws-and-a-vintage-ca Tue, Sep 15 2015 1:01 pm EDT ?  ""]"
278,478,['   ']
279,479,"[' What are the birds included in the deck? 23 birds across 22 cards ;) Sun, May 24 2020 11:01 am EDT What size are the cards? 7 cm x 12 cm (2.75"" x 4.75"") Sun, May 24 2020 11:02 am EDT How will the cards be packaged? They will be in a custom book shaped box with foiling on the outside! The design is yet to be finalised but I plan on making it very decorative! Sun, May 24 2020 11:04 am EDT What prints are available? If you backed the project in the first 48 hours at a physical level you\'ll be receiving an A5 print of an alternative death design for free and now because of stretch-goal #1 are also options! Sun, May 24 2020 11:07 am EDT ?  ']"
280,480,['   ']
281,481,['   ']
282,482,['   ']
283,483,['   ']
284,484,['   ']
285,485,['   ']
286,486,['   ']
287,487,['   ']
288,488,['   ']
289,489,['   ']
290,490,['   ']
291,491,['   ']
292,492,['   ']
293,493,['   ']
294,494,['   ']
295,495,['   ']
296,496,['   ']
297,497,['   ']
298,498,['   ']
299,499,['   ']
300,500,"[' What is the video resolution We need to test the equipment more thoroughly to be certain, but the way things are now, it looks like: Live Streaming:  360p Recorded Streaming:  720p (HD) Download:  360p All of the video options will be ""recorded streaming"" unless it specifically says ""live"" or ""download"". Thu, Apr 27 2017 9:10 pm EDT how long do we get recorded streaming I want to say ""forever and ever"" or ""as long as we both shall live"" or something like that.   But the reality of the internet is wacky.   I have one huge website that is now 19 years old (javaranch/coderanch) and another that is 21 years old (richsoil/permies) so I think I can safely say ""at least a decade - probably much more."" Mon, May 1 2017 1:59 pm EDT If I watch all the video, do I get certified? Nope.  That\'s only for folks that attend the event in person. Tue, May 2 2017 10:16 pm EDT When does the kickstarter finish and when is the event happening? The kickstarter finishes Wed, May 24 2017 2:08 PM MDT. The PDC starts on May 28. Tue, May 2 2017 10:46 pm EDT How soon after the sessions do you anticipate releasing the \'download\' version of the videos? I would say a week or two after the ATC. Thu, May 4 2017 8:01 pm EDT Provided we have the hard drive space and the desire, could we have the option of a high-def download as well? We are considering it.  There are a lot of complicated bits and bobs to work out.  We have worked out bandwidth for streaming HD to be much lower than 360p file transfers.  At the same time, there are variables to nail down like ""how big will the files be?""  For our last project 360p files were about 0.8 gigs and the 1080p files were about 15 gigs.  To pull the event off, we are currently testing a lot of equipment, and we are testing a lot of internet options.  For the people that have paid $150, we want to give them the live 360p stream, and then it will take even more bandwidth to upload the HD stuff - and we would like them to have those files within hours. Bottom line:  right now we are already doing a lot of gambling with a lot of variables.  We will be able to have clearer answers on this in july. Fri, May 5 2017 7:16 pm EDT Will the course be available to purchase on DVD for people that have dreadful internet connections? That would be something like 100 DVDs.  So, no.  BUT!  Once we are all done with the event, it is possible that we might offer something as a jump drive.   But there are way too many variables right now to be able to offer something like that. Sat, May 6 2017 4:00 pm EDT I see you added the new reward ""ALLFORMATS"".  Is that included in ""BUNDLE""?  Did you forget to add ""ALLFORMATS"" to ""BUNDLE""? Kickstarter does not allow me to change a reward once somebody has selected one of those rewards.   Which makes it hard to insert new rewards.   At the same time, my experience with fulfilling stuff is that there are lots of people helping and ...  if you say one thing but provide another thing, and there is any room left for alternative interpretation, things become less than optimal. So when coming up with the new rewards, I embraced that I cannot change the existing rewards and selected dollar values and wording to make it clear what is offered. That is why the ""DESIGN"" level contains everything in ""BUNDLE"" and everything in ""ALLFORMATS"" and so much more. Mon, May 22 2017 9:34 am EDT ?  ']"
301,501,['   ']
302,502,['   ']
303,503,['   ']
304,504,['   ']
305,505,['   ']
306,506,['   ']
307,507,"[' Private VPN server (You can choose the location) what does that mean? Sun, Nov 15 2015 9:40 am EST ?  ']"
308,508,['   ']
309,509,['   ']
310,510,['   ']
311,511,['   ']
312,512,['   ']
313,513,['   ']
314,514,['   ']
315,515,"[' WHEN AND WHERE WILL THE FILM BE RELEASED? We will complete the film at the end of  2019 and after screenings at international festivals we will be distributing it via iTunes and Amazon. All supporters of the crowd-funding campaign will be personally notified about the release of this film. Fri, Feb 8 2019 5:32 am EST WHAT LANGUAGES WILL THE FILM BE PRODUCED IN? The original language of the film is English. Interviews in other languages will be accompanied by subtitles. There are no plans for dubbing of the film, but there will be Spanish, German and French subtitles to choose from. Sat, Feb 16 2019 5:37 am EST IS THERE ANY CHANCE OF MAKING AN APPEARANCE IN THE FILM? We would consider anyone with extensive knowledge of Erdnase and his book as a potential interviewee, but we will be working with professional actors for all the main and supporting roles of the reenactment scenes. To apply for the role of hand double or extra, please contact us via this email address: mail@fourmat-film.de by the end of March 2019. Fri, Feb 8 2019 5:32 am EST WHERE WILL YOU BE SHOOTING THE FILM? Fri, Feb 8 2019 5:32 am EST WHO ARE WE LIKELY TO SEE IN THE FILM AS INTERVIEWEES? We are in contact with Erdnase experts such as Richard Turner, Jason England, Denis Behr, Richard Hatch, Juan Tamariz and many others. Since not all the interviews have been shot, we cannot say at this point in time which of them you will actually see in the film. But we will keep you updated on our progress with production of this film via Facebook, Instagram and Twitter. #lookingforerdnase Fri, Feb 8 2019 5:32 am EST ?  ']"
316,516,['   ']
317,517,['   ']
318,518,['   ']
319,519,['   ']
320,520,"["" Why these characters? In the first Words of Heroes series, these were the characters who were most desired! Additionally, I wanted to make sure many characters who were newer to the MCU/becoming some of the newer focuses of it were included. Sun, Jul 5 2020 5:50 pm EDT Is it possible to see more characters? Yes! In the first series, more support meant more unlockables, and that is also the case here. Future designs are possible. There will still be votable designs if enough funds are raised, and some designs I hope to see include Peter Quill, Peter Parker, and more of the Marvel TV characters. Sun, Jul 5 2020 5:50 pm EDT Can I purchase from the first collection? Yes, but if doing so, please order via Etsy. Orders for the new collection and the old collection cannot be combined into one order. Sun, Jul 5 2020 5:50 pm EDT How might COVID affect pin orders? It's possible a second wave will hit, in which case production may be slowed down in China, so orders may not come as fast as I hoped. Additionally, I am a student, which means my living arrangements during the fall are not entirely determined. Because of this, orders may be shuffled around and might be sent out later than intended. However, I will endeavor to get pins out to backers as soon as possible. Sun, Jul 5 2020 5:50 pm EDT Can I order more than one of the same design? Yes! Backerkit will offer the option to get more than one of each design. Sun, Jul 5 2020 5:50 pm EDT How will stickers work? Since unlocking the tier for free stickers, each backer will receive one free sticker with a character of their choice. Stickers are opaque, weatherproof, fade-resistant, and glossy. They're similar in quality to the kind of sticker you will receive from RedBubble or Society6 and are perfect for sticking on your laptop skin, water bottle, etc. Additional stickers can be purchased at $2 each on the Backerkit survey or $15 for a full set of all characters. Fri, Jul 17 2020 10:44 pm EDT ?  ""]"
321,521,['   ']
322,522,"[' How many posts will the pins have? They will have 2 posts/clasps to ensure they stay upright, due to being a bit larger than the average pin. Fri, Jun 28 2019 8:26 am EDT ?  ']"
